Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
927,SAKURAGI,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B928,"" "",""+""),""+"", SUBSTITUTE(F928,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,東京都中央区築地3-7-2 第五銀座ウェスト築地ビル 2F,TSUKIJI,45,https://tabelog.com/en/tokyo/A1313/A131301/13275135/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
957,GINZA UKAI TEI,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B958,"" "",""+""),""+"", SUBSTITUTE(F958,"" "",""+"")), ""Link"")","TEPPANYAKI, STEAK",17500.0,35000.0,東京都中央区銀座5-15-8 時事通信ビル　１Ｆ,HIGASHI GINZA,1123,https://tabelog.com/en/tokyo/A1301/A130101/13002367/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0,20k+
1,DOUJIN,4.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B2,"" "",""+""),""+"", SUBSTITUTE(F2,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,京都府京都市左京区仁王門通新柳馬場東入ル菊鉾町291-1,SANJO KEIHAN,213,https://tabelog.com/en/kyoto/A2601/A260301/26030764/,"JPY 50,000～JPY 59,999",-,55000.0,20k+
2,IIDA,4.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B3,"" "",""+""),""+"", SUBSTITUTE(F3,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,京都府京都市中京区姉小路富小路西入ル南側,KYOTO SHIYAKUSHO MAE,200,https://tabelog.com/en/kyoto/A2601/A260202/26016833/,"JPY 50,000～JPY 59,999",-,55000.0,20k+
4,SOTTAKU TSUKAMOTO,4.53,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B5,"" "",""+""),""+"", SUBSTITUTE(F5,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市東山区祇園町南側570-120,GION SHIJO,107,https://tabelog.com/en/kyoto/A2601/A260301/26013373/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
5,YAMA GISHI,4.51,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B6,"" "",""+""),""+"", SUBSTITUTE(F6,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市中京区富小路通六角下る骨屋之町560,KYOTO KAWARAMACHI,561,https://tabelog.com/en/kyoto/A2601/A260201/26026316/,"JPY 60,000～JPY 79,999",-,70000.0,20k+
6,NINSHUU ROU,4.51,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B7,"" "",""+""),""+"", SUBSTITUTE(F7,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市北区紫竹北栗栖町2-12,KITAOJI,225,https://tabelog.com/en/kyoto/A2601/A260503/26033124/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
7,YAMAGUCHI,4.5,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B8,"" "",""+""),""+"", SUBSTITUTE(F8,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE",,55000.0,京都府京都市東山区祇園町南側570-185,GION SHIJO,364,https://tabelog.com/en/kyoto/A2601/A260301/26018397/,"JPY 50,000～JPY 59,999",-,55000.0,20k+
8,MIYOSHI,4.46,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B9,"" "",""+""),""+"", SUBSTITUTE(F9,"" "",""+"")), ""Link"")","BEEF DISHES, JAPANESE CUISINE",,70000.0,京都府京都市東山区祇園町南側570-15,GION SHIJO,601,https://tabelog.com/en/kyoto/A2601/A260301/26002222/,"JPY 60,000～JPY 79,999",-,70000.0,20k+
9,MITA,4.45,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B10,"" "",""+""),""+"", SUBSTITUTE(F10,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市中京区寺町通竹屋町下ル久遠院前町667-1,JINGU MARUTAMACHI,149,https://tabelog.com/en/kyoto/A2601/A260302/26016620/,"JPY 60,000～JPY 79,999",-,70000.0,20k+
10,KYOTENJIN NOGUCHI,4.43,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B11,"" "",""+""),""+"", SUBSTITUTE(F11,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市上京区天神道上ノ下立売上ル北町573-11 1F,KITANO HAKUBAICHO,277,https://tabelog.com/en/kyoto/A2601/A260501/26018304/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
11,NISHIBUCHI HANTEN,4.42,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B12,"" "",""+""),""+"", SUBSTITUTE(F12,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市東山区上弁天町444-2,GION SHIJO,342,https://tabelog.com/en/kyoto/A2601/A260301/26022200/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
12,KIU,4.42,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B13,"" "",""+""),""+"", SUBSTITUTE(F13,"" "",""+"")), ""Link"")","SUSHI, CREATIVE",45000.0,45000.0,京都府京都市下京区神明町230-2 2F,KARASUMA,187,https://tabelog.com/en/kyoto/A2601/A260201/26034605/,"JPY 40,000～JPY 49,999","JPY 40,000～JPY 49,999",45000.0,20k+
13,KIYAMA,4.39,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B14,"" "",""+""),""+"", SUBSTITUTE(F14,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,35000.0,京都府京都市中京区絹屋町136 ヴェルドール御所 1F,MARUTAMACHI,458,https://tabelog.com/en/kyoto/A2601/A260202/26029017/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0,20k+
14,SAIKA,4.39,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B15,"" "",""+""),""+"", SUBSTITUTE(F15,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市東山区泉涌寺山内町35-3,TOFUKUJI,238,https://tabelog.com/en/kyoto/A2601/A260304/26023771/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
15,MIZAI,4.35,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B16,"" "",""+""),""+"", SUBSTITUTE(F16,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市東山区八坂鳥居前東入ル円山町613 円山公園,HIGASHIYAMA,422,https://tabelog.com/en/kyoto/A2601/A260301/26002279/,"JPY 60,000～JPY 79,999",-,70000.0,20k+
16,KAWAGUCHI,4.34,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B17,"" "",""+""),""+"", SUBSTITUTE(F17,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市,-,47,https://tabelog.com/en/kyoto/A2601/A260301/26006453/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
17,KUISHINOBO YAMANAKA,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B18,"" "",""+""),""+"", SUBSTITUTE(F18,"" "",""+"")), ""Link"")","STEAK, HAMBURGER STEAK, YOSHOKU (JAPANESE STYLE WESTERN CUISINE)",25000.0,35000.0,京都府京都市西京区御陵溝浦町26-26,KATSURA,694,https://tabelog.com/en/kyoto/A2601/A260401/26002126/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0,20k+
18,MIYAMA SOU,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B19,"" "",""+""),""+"", SUBSTITUTE(F19,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市左京区花脊原地町大悲山,-,185,https://tabelog.com/en/kyoto/A2601/A260504/26001066/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
20,HIRO SAWA,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B21,"" "",""+""),""+"", SUBSTITUTE(F21,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市中京区不動町183,KARASUMA,152,https://tabelog.com/en/kyoto/A2601/A260201/26039000/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
22,MITSU YASU,4.31,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B23,"" "",""+""),""+"", SUBSTITUTE(F23,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市上京区千本通丸太町上る二筋目東入,NIJO,90,https://tabelog.com/en/kyoto/A2601/A260501/26022648/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
23,HIGASHIYAMA YOSHIHISA,4.29,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B24,"" "",""+""),""+"", SUBSTITUTE(F24,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市東山区妙法院前側町422,SHICHIJO,177,https://tabelog.com/en/kyoto/A2601/A260301/26031203/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0,20k+
24,KODAIJI WAKUDEN,4.28,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B25,"" "",""+""),""+"", SUBSTITUTE(F25,"" "",""+"")), ""Link"")",JAPANESE CUISINE,35000.0,70000.0,京都府京都市東山区高台寺北門前鷲尾町512,GION SHIJO,208,https://tabelog.com/en/kyoto/A2601/A260301/26000535/,"JPY 60,000～JPY 79,999","JPY 30,000～JPY 39,999",70000.0,20k+
25,SOUJIKI NAKAHIGASHI,4.27,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B26,"" "",""+""),""+"", SUBSTITUTE(F26,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市左京区浄土寺石橋町32-3,MOTOTANAKA,690,https://tabelog.com/en/kyoto/A2601/A260302/26001800/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0,20k+
26,HASSUN,4.25,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B27,"" "",""+""),""+"", SUBSTITUTE(F27,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SUPPON (SOFT-SHELL TURTLE)",12500.0,25000.0,京都府京都市東山区祇園末吉町95,GION SHIJO,222,https://tabelog.com/en/kyoto/A2601/A260301/26002259/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
27,HAYASHI,4.23,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B28,"" "",""+""),""+"", SUBSTITUTE(F28,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市上京区梶井町448-61,DEMACHIYANAGI,292,https://tabelog.com/en/kyoto/A2601/A260302/26000305/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0,20k+
28,SUZUE,4.23,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B29,"" "",""+""),""+"", SUBSTITUTE(F29,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,90000.0,京都府京都市左京区岡崎神宮道仁王門白川南入ル,HIGASHIYAMA,180,https://tabelog.com/en/kyoto/A2601/A260301/26014309/,"JPY 80,000～JPY 99,999",-,90000.0,20k+
29,IFUKI,4.21,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B30,"" "",""+""),""+"", SUBSTITUTE(F30,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市東山区祇園町南側570-8,GION SHIJO,218,https://tabelog.com/en/kyoto/A2601/A260301/26017706/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
30,SASAKI,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B31,"" "",""+""),""+"", SUBSTITUTE(F31,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,45000.0,京都府京都市東山区八坂通大和大路東入小松町566-27,GION SHIJO,409,https://tabelog.com/en/kyoto/A2601/A260301/26001863/,"JPY 40,000～JPY 49,999","JPY 20,000～JPY 29,999",45000.0,20k+
31,OWATARI,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B32,"" "",""+""),""+"", SUBSTITUTE(F32,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,京都府京都市東山区祇園町南側570-265,GION SHIJO,293,https://tabelog.com/en/kyoto/A2601/A260301/26014312/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
32,HIGASHIYAMA OGATA,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B33,"" "",""+""),""+"", SUBSTITUTE(F33,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市左京区岡崎円勝寺町91-5 眞松庵 1F,HIGASHIYAMA,98,https://tabelog.com/en/kyoto/A2601/A260301/26036476/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
33,TOKUHAMOTO NARI,4.19,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B34,"" "",""+""),""+"", SUBSTITUTE(F34,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市上京区新御霊口町287-5,KURAMAGUCHI,67,https://tabelog.com/en/kyoto/A2601/A260503/26040349/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
36,SANGEN CHA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B37,"" "",""+""),""+"", SUBSTITUTE(F37,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市東山区祇園町北側347-96,GION SHIJO,341,https://tabelog.com/en/kyoto/A2601/A260301/26005351/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
37,TAGAWA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B38,"" "",""+""),""+"", SUBSTITUTE(F38,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市中京区夷川通御幸町西入松本町575-1,KYOTO SHIYAKUSHO MAE,169,https://tabelog.com/en/kyoto/A2601/A260202/26028604/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
38,MAEDA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B39,"" "",""+""),""+"", SUBSTITUTE(F39,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,京都府京都市東山区祇園町南側570-118 1Ｆ,GION SHIJO,96,https://tabelog.com/en/kyoto/A2601/A260301/26020923/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
39,KIKUNOI HONTEN HON TEN,4.16,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B40,"" "",""+""),""+"", SUBSTITUTE(F40,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市東山区下河原通八坂鳥居前下ル下河原町459,HIGASHIYAMA,449,https://tabelog.com/en/kyoto/A2601/A260301/26001346/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
40,MATAYOSHI,4.16,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B41,"" "",""+""),""+"", SUBSTITUTE(F41,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,35000.0,京都府京都市東山区祇園町南側570-123,GION SHIJO,167,https://tabelog.com/en/kyoto/A2601/A260301/26006471/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0,20k+
41,MUROMACHI WAKUDEN,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B42,"" "",""+""),""+"", SUBSTITUTE(F42,"" "",""+"")), ""Link"")","JAPANESE CUISINE, CRAB",17500.0,25000.0,京都府京都市中京区堺町姉小路上ル丸木材木町679,KARASUMA OIKE,339,https://tabelog.com/en/kyoto/A2601/A260202/26000621/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
42,NIHON RYOURIKENYA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B43,"" "",""+""),""+"", SUBSTITUTE(F43,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市左京区岡崎徳成町28-22,JINGU MARUTAMACHI,169,https://tabelog.com/en/kyoto/A2601/A260302/26035592/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
43,HIGASHIYAMA TSUKASA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B44,"" "",""+""),""+"", SUBSTITUTE(F44,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市東山区西町127 三条白川橋ビル 2F,HIGASHIYAMA,115,https://tabelog.com/en/kyoto/A2601/A260301/26036658/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
44,SHOURENIMMONZEKI MAETSUKIOKA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B45,"" "",""+""),""+"", SUBSTITUTE(F45,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,35000.0,京都府京都市東山区粟田口三条坊町16-2,HIGASHIYAMA,61,https://tabelog.com/en/kyoto/A2601/A260301/26035778/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0,20k+
45,SAKA GAWA,4.14,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B46,"" "",""+""),""+"", SUBSTITUTE(F46,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市東山区祇園町南側570-199,GION SHIJO,256,https://tabelog.com/en/kyoto/A2601/A260301/26001726/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
46,OTAGI,4.14,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B47,"" "",""+""),""+"", SUBSTITUTE(F47,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市北区鷹峯土天井町18,KITAOJI,53,https://tabelog.com/en/kyoto/A2601/A260503/26031202/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
47,MOTOI,4.13,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B48,"" "",""+""),""+"", SUBSTITUTE(F48,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,京都府京都市中京区富小路通二条下ル俵屋町186,KYOTO SHIYAKUSHO MAE,358,https://tabelog.com/en/kyoto/A2601/A260202/26019431/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
49,NISHI,4.13,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B50,"" "",""+""),""+"", SUBSTITUTE(F50,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市東山区月見町21-2 1F,GION SHIJO,240,https://tabelog.com/en/kyoto/A2601/A260301/26027852/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
50,SEN,4.12,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B51,"" "",""+""),""+"", SUBSTITUTE(F51,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,25000.0,京都府京都市下京区五条通柳馬場上ル塩竈町379,GOJO,141,https://tabelog.com/en/kyoto/A2601/A260201/26030495/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
51,SHIMMONZEN YONEMURA,4.12,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B52,"" "",""+""),""+"", SUBSTITUTE(F52,"" "",""+"")), ""Link"")","INNOVATIVE, CREATIVE, FRENCH",12500.0,25000.0,京都府京都市東山区新門前通花見小路東入梅本町255,SANJO KEIHAN,98,https://tabelog.com/en/kyoto/A2601/A260301/26032575/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
52,NISHIKAWA,4.1,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B53,"" "",""+""),""+"", SUBSTITUTE(F53,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市東山区下河原通八坂鳥居前下る下河原町473,GION SHIJO,471,https://tabelog.com/en/kyoto/A2601/A260301/26007611/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
53,DAI ICHI,4.1,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B54,"" "",""+""),""+"", SUBSTITUTE(F54,"" "",""+"")), ""Link"")","SUPPON (SOFT-SHELL TURTLE), JAPANESE CUISINE, HOT POT",25000.0,25000.0,京都府京都市上京区六番町364,KITANO HAKUBAICHO,345,https://tabelog.com/en/kyoto/A2601/A260203/26000493/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
54,IL GARAGE,4.09,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B55,"" "",""+""),""+"", SUBSTITUTE(F55,"" "",""+"")), ""Link"")",ITALIAN,17500.0,25000.0,京都府京都市中京区道祐町147 2F,KARASUMA OIKE,62,https://tabelog.com/en/kyoto/A2601/A260202/26031986/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
55,KYO SEIKA,4.08,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B56,"" "",""+""),""+"", SUBSTITUTE(F56,"" "",""+"")), ""Link"")",CHINESE,,25000.0,京都府京都市左京区岡崎円勝寺町36-3 ２Ｆ,HIGASHIYAMA,212,https://tabelog.com/en/kyoto/A2601/A260301/26006497/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
56,TAKAYAMA,4.08,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B57,"" "",""+""),""+"", SUBSTITUTE(F57,"" "",""+"")), ""Link"")","INNOVATIVE, CREATIVE, ITALIAN",35000.0,35000.0,京都府京都市下京区河原町通四条下ル2稲荷町318-6 GOOD NATURE STATION 2F,KYOTO KAWARAMACHI,72,https://tabelog.com/en/kyoto/A2601/A260201/26033554/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0,20k+
58,CENCI,4.06,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B59,"" "",""+""),""+"", SUBSTITUTE(F59,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE",9000.0,25000.0,京都府京都市左京区聖護院円頓美町44-7,JINGU MARUTAMACHI,363,https://tabelog.com/en/kyoto/A2601/A260302/26024914/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0,20k+
60,KITCHO ARASHIYAMA ARASHIYAMA HONTEN,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B61,"" "",""+""),""+"", SUBSTITUTE(F61,"" "",""+"")), ""Link"")",JAPANESE CUISINE,70000.0,70000.0,京都府京都市右京区嵯峨天龍寺芒ノ馬場町58,ARASHIYAMA,194,https://tabelog.com/en/kyoto/A2601/A260403/26001312/,"JPY 60,000～JPY 79,999","JPY 60,000～JPY 79,999",70000.0,20k+
62,ENDO,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B63,"" "",""+""),""+"", SUBSTITUTE(F63,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市東山区祇園町北側347-118 楽宴小路内,GION SHIJO,117,https://tabelog.com/en/kyoto/A2601/A260301/26019418/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
65,AYANO KOUJI KARATSU,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B66,"" "",""+""),""+"", SUBSTITUTE(F66,"" "",""+"")), ""Link"")",JAPANESE CUISINE,9000.0,25000.0,京都府京都市下京区綾小路通新町西入ル矢田町113-1,SHIJO,76,https://tabelog.com/en/kyoto/A2601/A260201/26029825/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0,20k+
66,UO DUYA,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B67,"" "",""+""),""+"", SUBSTITUTE(F67,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市中京区壬生東檜町8,SAI,26,https://tabelog.com/en/kyoto/A2601/A260401/26000319/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
69,VELROSIER,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B70,"" "",""+""),""+"", SUBSTITUTE(F70,"" "",""+"")), ""Link"")","CHINESE, INNOVATIVE, CREATIVE",12500.0,25000.0,京都府京都市下京区河原町通四条下ル2丁目稲荷町318-6 GOOD NATURE STATION 2F,KYOTO KAWARAMACHI,182,https://tabelog.com/en/kyoto/A2601/A260201/26033284/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
70,KICHISEN,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B71,"" "",""+""),""+"", SUBSTITUTE(F71,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市左京区下鴨森本町5,DEMACHIYANAGI,159,https://tabelog.com/en/kyoto/A2601/A260302/26001047/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
72,AN KYU,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B73,"" "",""+""),""+"", SUBSTITUTE(F73,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,京都府京都市東山区宮川筋3-283,GION SHIJO,113,https://tabelog.com/en/kyoto/A2601/A260301/26018405/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
