Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
592,SUPAISURA MEMMANRIKI NISHI KASAI TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B593,"" "",""+""),""+"", SUBSTITUTE(F593,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,東京都江戸川区西葛西3-16-5 スワームマンションⅡ 1F,NISHI KASAI,1411,https://tabelog.com/en/tokyo/A1313/A131305/13168253/,～JPY 999,～JPY 999,999.0
593,WAGURIYA YANAKA TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B594,"" "",""+""),""+"", SUBSTITUTE(F594,"" "",""+"")), ""Link"")","SWEETS, CAFE, GELATO,ICE CREAM",1500.0,1500.0,東京都台東区谷中3-9-14,SENDAGI,1380,https://tabelog.com/en/tokyo/A1311/A131106/13130539/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
594,MENDOKORO KINARI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B595,"" "",""+""),""+"", SUBSTITUTE(F595,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,東京都中野区東中野1-51-4 大総ビル 1F,HIGASHI NAKANO,1318,https://tabelog.com/en/tokyo/A1319/A131901/13221001/,～JPY 999,～JPY 999,999.0
595,NIBOSHI SOBA RU.,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B596,"" "",""+""),""+"", SUBSTITUTE(F596,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,東京都北区上十条1-13-2,JUJO,1302,https://tabelog.com/en/tokyo/A1323/A132304/13175140/,～JPY 999,～JPY 999,999.0
596,THE KARI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B597,"" "",""+""),""+"", SUBSTITUTE(F597,"" "",""+"")), ""Link"")",CURRY,1500.0,1500.0,東京都港区新橋5-31-7 中村ビル １Ｆ,ONARIMON,1251,https://tabelog.com/en/tokyo/A1301/A130103/13007129/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
597,RU PAN DO JOERU ROBUSHON SHIBUYA HIKARIESHINKYUESUTEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B598,"" "",""+""),""+"", SUBSTITUTE(F598,"" "",""+"")), ""Link"")","BREAD, SANDWICH, SWEETS",1500.0,1500.0,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ B2F,SHIBUYA,1247,https://tabelog.com/en/tokyo/A1303/A130301/13140263/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
598,POINTAGE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B599,"" "",""+""),""+"", SUBSTITUTE(F599,"" "",""+"")), ""Link"")","BREAD, BISTRO, CAFE",1500.0,1500.0,東京都港区麻布十番3-3-10,AZABU JUBAN,1239,https://tabelog.com/en/tokyo/A1307/A130702/13004566/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
599,RAMEN CIQUE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B600,"" "",""+""),""+"", SUBSTITUTE(F600,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都杉並区阿佐谷南3-10-8,MINAMI ASAGAYA,1193,https://tabelog.com/en/tokyo/A1319/A131905/13048520/,～JPY 999,～JPY 999,999.0
600,RAMEN GANTETSU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B601,"" "",""+""),""+"", SUBSTITUTE(F601,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都新宿区西早稲田1-10-4,WASEDA,1161,https://tabelog.com/en/tokyo/A1305/A130504/13167439/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
601,MACHI NO PARA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B602,"" "",""+""),""+"", SUBSTITUTE(F602,"" "",""+"")), ""Link"")","BREAD, CAFE, SANDWICH",1500.0,1500.0,東京都練馬区小竹町2-40-4 1階,KOTAKE MUKAIHARA,1142,https://tabelog.com/en/tokyo/A1321/A132101/13126515/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
602,LA BONNE TABLE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B603,"" "",""+""),""+"", SUBSTITUTE(F603,"" "",""+"")), ""Link"")","FRENCH, BISTRO, WINE BAR",9000.0,17500.0,東京都中央区日本橋室町2-3-1 コレド室町2 1F,MITSUKOSHIMAE,1124,https://tabelog.com/en/tokyo/A1302/A130202/13166325/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
603,CHIBA YA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B604,"" "",""+""),""+"", SUBSTITUTE(F604,"" "",""+"")), ""Link"")","BAKED SWEET POTATO/DAIGAKUIMO, JAPANESE SWEETS, SWEETS",999.0,999.0,東京都台東区浅草3-9-10,ASAKUSA,1101,https://tabelog.com/en/tokyo/A1311/A131102/13008691/,～JPY 999,～JPY 999,999.0
604,JAMBO HONGO HONGO TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B605,"" "",""+""),""+"", SUBSTITUTE(F605,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,12500.0,東京都文京区本郷3-38-1 本郷信徳ビル 1F,HONGO SANCHOME,1100,https://tabelog.com/en/tokyo/A1310/A131004/13110601/,"JPY 10,000～JPY 14,999",-,12500.0
605,MENYA SUZUHARU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B606,"" "",""+""),""+"", SUBSTITUTE(F606,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,東京都文京区本郷2-26-1 福重ビル 1F,HONGO SANCHOME,1065,https://tabelog.com/en/tokyo/A1310/A131004/13250293/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
606,H A D U K I,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B607,"" "",""+""),""+"", SUBSTITUTE(F607,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,東京都大田区雪谷大塚町11-8,YUKIGAYA OTSUKA,1040,https://tabelog.com/en/tokyo/A1317/A131714/13008248/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
607,HAKODATE SHIO RAMEN GORYOUKAKU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B608,"" "",""+""),""+"", SUBSTITUTE(F608,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都杉並区天沼3-28-7,OGIKUBO,1017,https://tabelog.com/en/tokyo/A1319/A131906/13154596/,～JPY 999,～JPY 999,999.0
608,BOULANGERIE SEIJI ASAKURA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B609,"" "",""+""),""+"", SUBSTITUTE(F609,"" "",""+"")), ""Link"")",BREAD,999.0,999.0,東京都港区高輪2-6-20 朝日高輪マンション104号,TAKANAWADAI,974,https://tabelog.com/en/tokyo/A1316/A131603/13055881/,～JPY 999,～JPY 999,999.0
609,MADAME TOKI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B610,"" "",""+""),""+"", SUBSTITUTE(F610,"" "",""+"")), ""Link"")",FRENCH,7000.0,17500.0,東京都渋谷区鉢山町14-7,DAIKAN YAMA,952,https://tabelog.com/en/tokyo/A1303/A130303/13001707/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
610,LA BOUTIQUE DE JOEL RUBCHON ROPPONGI HIRUZU TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B611,"" "",""+""),""+"", SUBSTITUTE(F611,"" "",""+"")), ""Link"")","BREAD, CAKE",1500.0,1500.0,東京都港区六本木6-10-1 六本木ヒルズ ヒルサイド 2F,ROPPONGI,935,https://tabelog.com/en/tokyo/A1307/A130701/13020237/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
611,NAKASU YATAI NAGA HAMA RA-MEN SHODAI KENTA TOKYO KOENJI HONTEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B612,"" "",""+""),""+"", SUBSTITUTE(F612,"" "",""+"")), ""Link"")",RAMEN,999.0,,東京都中野区大和町1-66-6,KOENJI,910,https://tabelog.com/en/tokyo/A1319/A131904/13183596/,-,～JPY 999,999.0
612,TACHIBANA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B613,"" "",""+""),""+"", SUBSTITUTE(F613,"" "",""+"")), ""Link"")",JAPANESE SWEETS,1500.0,1500.0,東京都中央区銀座8-7-19 江安ビル １Ｆ,SHIMBASHI,897,https://tabelog.com/en/tokyo/A1301/A130103/13022189/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
613,USAGIYA CHUO TORI TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B614,"" "",""+""),""+"", SUBSTITUTE(F614,"" "",""+"")), ""Link"")","JAPANESE SWEETS, DORAYAKI",,999.0,東京都中央区日本橋1-3-8 ディアマントビル　1F,NIHOMBASHI,858,https://tabelog.com/en/tokyo/A1302/A130202/13041161/,～JPY 999,-,999.0
614,MISO MENDOKORO TASAKAYA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B615,"" "",""+""),""+"", SUBSTITUTE(F615,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都豊島区西池袋3-30-2 フェリース西池袋 1F,IKEBUKURO,843,https://tabelog.com/en/tokyo/A1305/A130501/13282625/,～JPY 999,～JPY 999,999.0
615,OKASHIDOKORO SASAMA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B616,"" "",""+""),""+"", SUBSTITUTE(F616,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,東京都千代田区神田神保町1-23,JIMBOCHO,837,https://tabelog.com/en/tokyo/A1310/A131003/13000627/,～JPY 999,-,999.0
616,CHUUKASOBA CHARUME,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B617,"" "",""+""),""+"", SUBSTITUTE(F617,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,東京都大田区萩中2-1-4 丸栄ビルEAST 1F,KOJIYA,818,https://tabelog.com/en/tokyo/A1315/A131504/13231202/,～JPY 999,～JPY 999,999.0
617,MAISON D'AHNI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B618,"" "",""+""),""+"", SUBSTITUTE(F618,"" "",""+"")), ""Link"")","CAKE, BREAD",,1500.0,東京都港区白金1-11-15 1F,SHIROKANE TAKANAWA,809,https://tabelog.com/en/tokyo/A1316/A131602/13183428/,"JPY 1,000～JPY 1,999",-,1500.0
618,PANCHI MAHARU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B619,"" "",""+""),""+"", SUBSTITUTE(F619,"" "",""+"")), ""Link"")","CURRY, SOUP CURRY",999.0,999.0,東京都千代田区神田神保町1-64-2 野間ビル,JIMBOCHO,748,https://tabelog.com/en/tokyo/A1310/A131003/13026681/,～JPY 999,～JPY 999,999.0
619,HENDRIX CURRY BAR,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B620,"" "",""+""),""+"", SUBSTITUTE(F620,"" "",""+"")), ""Link"")","CURRY, DINING BAR, INDIAN CURRY",1500.0,1500.0,東京都渋谷区神宮前2-13-2 ユハラアネックスビル　１Ｆ,KOKURITSU KYOGIJO,742,https://tabelog.com/en/tokyo/A1309/A130901/13007422/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
620,NISHIEIFUKU NO NIBOSHIBAKO,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B621,"" "",""+""),""+"", SUBSTITUTE(F621,"" "",""+"")), ""Link"")",RAMEN,,1500.0,東京都杉並区永福3-55-3,NISHI EIFUKU,707,https://tabelog.com/en/tokyo/A1318/A131805/13263789/,"JPY 1,000～JPY 1,999",-,1500.0
621,INDO KARE KAMA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B622,"" "",""+""),""+"", SUBSTITUTE(F622,"" "",""+"")), ""Link"")","INDIAN CURRY, CURRY",999.0,,東京都千代田区神田猿楽町1-2-3 ＵＴビル 1F,JIMBOCHO,677,https://tabelog.com/en/tokyo/A1310/A131003/13000243/,-,～JPY 999,999.0
622,AU BON VIEUX TEMPS NIHONBASHI TAKASHIMAYA TEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B623,"" "",""+""),""+"", SUBSTITUTE(F623,"" "",""+"")), ""Link"")","CAKE, SWEETS, SIDE DISHES, DELICATESSEN",999.0,1500.0,東京都中央区日本橋2-4-1 日本橋タカシマヤ B1F,NIHOMBASHI,641,https://tabelog.com/en/tokyo/A1302/A130202/13023670/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
623,ROTON NU AKITSU HONTEN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B624,"" "",""+""),""+"", SUBSTITUTE(F624,"" "",""+"")), ""Link"")","CAKE, MACAROON, SWEETS",999.0,999.0,東京都東村山市秋津町5-13-4,SHIN AKITSU,641,https://tabelog.com/en/tokyo/A1328/A132806/13005967/,～JPY 999,～JPY 999,999.0
624,LE BOURGUIGNON,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B625,"" "",""+""),""+"", SUBSTITUTE(F625,"" "",""+"")), ""Link"")",FRENCH,5500.0,17500.0,東京都港区西麻布3-3-1,ROPPONGI,637,https://tabelog.com/en/tokyo/A1307/A130701/13005328/,"JPY 15,000～JPY 19,999","JPY 5,000～JPY 5,999",17500.0
625,HITSUJI SUNRISE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B626,"" "",""+""),""+"", SUBSTITUTE(F626,"" "",""+"")), ""Link"")","GENGHIS KHAN (BBQ RUM), YAKINIKU (BBQ BEEF), TEPPANYAKI",,12500.0,東京都港区麻布十番2-19-10 PIA麻布十番2 3F,AZABU JUBAN,586,https://tabelog.com/en/tokyo/A1307/A130702/13202705/,"JPY 10,000～JPY 14,999",-,12500.0
626,RESTAURANT HIRAMATSU HIROO,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B627,"" "",""+""),""+"", SUBSTITUTE(F627,"" "",""+"")), ""Link"")",FRENCH,25000.0,55000.0,東京都港区南麻布5-15-13,HIRO O,503,https://tabelog.com/en/tokyo/A1307/A130703/13001590/,"JPY 50,000～JPY 59,999","JPY 20,000～JPY 29,999",55000.0
627,GINZA IBUKI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B628,"" "",""+""),""+"", SUBSTITUTE(F628,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,17500.0,東京都中央区銀座2-14-6 第２松岡ビル　Ｂ１Ｆ,SHINTOMICHO,475,https://tabelog.com/en/tokyo/A1313/A131301/13115557/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
628,BLESS,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B629,"" "",""+""),""+"", SUBSTITUTE(F629,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), ITALIAN, CHICKEN DISHES",,9000.0,東京都江東区森下2-20-13,MORISHITA,474,https://tabelog.com/en/tokyo/A1312/A131201/13246437/,"JPY 8,000～JPY 9,999",-,9000.0
629,RESTAURANT ALADDIN,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B630,"" "",""+""),""+"", SUBSTITUTE(F630,"" "",""+"")), ""Link"")",FRENCH,7000.0,17500.0,東京都渋谷区恵比寿2-22-10 広尾リバーサイドＧ　１Ｆ,HIRO O,412,https://tabelog.com/en/tokyo/A1307/A130703/13004454/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
630,LE SPUTNIK,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B631,"" "",""+""),""+"", SUBSTITUTE(F631,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,東京都港区六本木7-9-9 リッモーネ六本木1階,ROPPONGI,376,https://tabelog.com/en/tokyo/A1307/A130701/13184105/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
631,CONVIVIO,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B632,"" "",""+""),""+"", SUBSTITUTE(F632,"" "",""+"")), ""Link"")","ITALIAN, WINE BAR, INNOVATIVE",5500.0,17500.0,東京都渋谷区千駄ヶ谷3-17-12 カミムラビル 1F,KITA SANDO,320,https://tabelog.com/en/tokyo/A1309/A130901/13149817/,"JPY 15,000～JPY 19,999","JPY 5,000～JPY 5,999",17500.0
632,STAR BAR GINZA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B633,"" "",""+""),""+"", SUBSTITUTE(F633,"" "",""+"")), ""Link"")","BAR, SHAVED ICE (SNOW CONE)",,5500.0,東京都中央区銀座1-5-13 三弘社ビル　Ｂ１Ｆ,GINZA ITCHOME,314,https://tabelog.com/en/tokyo/A1301/A130101/13002270/,"JPY 5,000～JPY 5,999",-,5500.0
633,HA GURUMA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B634,"" "",""+""),""+"", SUBSTITUTE(F634,"" "",""+"")), ""Link"")",BAR,,5500.0,東京都新宿区若宮町16 塩谷ビル　２F,IIDABASHI,280,https://tabelog.com/en/tokyo/A1309/A130905/13045080/,"JPY 5,000～JPY 5,999",-,5500.0
634,ASAKUSA SAMBOA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B635,"" "",""+""),""+"", SUBSTITUTE(F635,"" "",""+"")), ""Link"")",BAR,,2500.0,東京都台東区浅草1-16-8,ASAKUSA,272,https://tabelog.com/en/tokyo/A1311/A131102/13123270/,"JPY 2,000～JPY 2,999",-,2500.0
635,UBU KA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B636,"" "",""+""),""+"", SUBSTITUTE(F636,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,東京都新宿区荒木町2-14 アイエス2ビル　 1Ｆ,YOTSUYA SANCHOME,259,https://tabelog.com/en/tokyo/A1309/A130903/13139225/,"JPY 15,000～JPY 19,999",-,17500.0
636,NISHIAZABU OOTAKE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B637,"" "",""+""),""+"", SUBSTITUTE(F637,"" "",""+"")), ""Link"")",JAPANESE CUISINE,9000.0,25000.0,東京都港区西麻布1-4-23 コア西麻布 1F,NOGIZAKA,195,https://tabelog.com/en/tokyo/A1307/A130701/13215804/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0
637,TROIS FLECHES,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B638,"" "",""+""),""+"", SUBSTITUTE(F638,"" "",""+"")), ""Link"")",STEAK,,35000.0,東京都中央区銀座8-2-8 銀座高本ビル 2F,UCHISAIWAICHO,170,https://tabelog.com/en/tokyo/A1301/A130103/13130978/,"JPY 30,000～JPY 39,999",-,35000.0
638,MERACHI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B639,"" "",""+""),""+"", SUBSTITUTE(F639,"" "",""+"")), ""Link"")",ITALIAN,,17500.0,東京都港区西麻布1-4-23 アルゴ西麻布 1F,NOGIZAKA,149,https://tabelog.com/en/tokyo/A1307/A130701/13266913/,"JPY 15,000～JPY 19,999",-,17500.0
639,SUSHI YUU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B640,"" "",""+""),""+"", SUBSTITUTE(F640,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD",25000.0,35000.0,東京都中央区銀座1-14-6 GINZA LOUIS 8F,GINZA ITCHOME,146,https://tabelog.com/en/tokyo/A1301/A130101/13291436/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0
640,GREEN GLASS,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B641,"" "",""+""),""+"", SUBSTITUTE(F641,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,9000.0,東京都新宿区上落合3-28-9,OCHIAI,136,https://tabelog.com/en/tokyo/A1321/A132104/13196314/,"JPY 8,000～JPY 9,999","JPY 1,000～JPY 1,999",9000.0
641,EBISU KUROIWA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B642,"" "",""+""),""+"", SUBSTITUTE(F642,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,25000.0,東京都渋谷区恵比寿4-11-12,EBISU,130,https://tabelog.com/en/tokyo/A1303/A130302/13186582/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0
642,GINZA YAMANOBE EDO CHUUKA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B643,"" "",""+""),""+"", SUBSTITUTE(F643,"" "",""+"")), ""Link"")",CHINESE,35000.0,70000.0,東京都中央区銀座6-7-6 ラペビル 9F,GINZA,127,https://tabelog.com/en/tokyo/A1301/A130101/13251366/,"JPY 60,000～JPY 79,999","JPY 30,000～JPY 39,999",70000.0
643,FURANSURYOURI TAMMOA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B644,"" "",""+""),""+"", SUBSTITUTE(F644,"" "",""+"")), ""Link"")",FRENCH,9000.0,12500.0,東京都港区赤坂8-13-19 インペリアル赤坂壱番館 B1F,NOGIZAKA,122,https://tabelog.com/en/tokyo/A1307/A130701/13225590/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0
644,ORYORI TSUJI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B645,"" "",""+""),""+"", SUBSTITUTE(F645,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,東京都港区東麻布3-3-9 アネックス麻布十番 B1F,AZABU JUBAN,94,https://tabelog.com/en/tokyo/A1307/A130702/13209899/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
645,JFREE,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B646,"" "",""+""),""+"", SUBSTITUTE(F646,"" "",""+"")), ""Link"")","FRENCH, WINE BAR",,17500.0,東京都新宿区神楽坂2-11-7 エーワイツービルディング 2F,IIDABASHI,93,https://tabelog.com/en/tokyo/A1309/A130905/13279528/,"JPY 15,000～JPY 19,999",-,17500.0
646,TATSUMI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B647,"" "",""+""),""+"", SUBSTITUTE(F647,"" "",""+"")), ""Link"")",TEMPURA,12500.0,25000.0,東京都千代田区丸の内 1-1-1 パレスホテル東京 6F,OTEMACHI,78,https://tabelog.com/en/tokyo/A1302/A130201/13141129/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
647,NAOTO. K,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B648,"" "",""+""),""+"", SUBSTITUTE(F648,"" "",""+"")), ""Link"")",FRENCH,,70000.0,東京都千代田区神田錦町2-1-1,OGAWAMACHI,70,https://tabelog.com/en/tokyo/A1310/A131002/13261755/,"JPY 60,000～JPY 79,999",-,70000.0
648,EDOMAE SHIBAHAMA,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B649,"" "",""+""),""+"", SUBSTITUTE(F649,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,東京都港区芝2-22-23,SHIBAKOEN,44,https://tabelog.com/en/tokyo/A1314/A131401/13260165/,"JPY 15,000～JPY 19,999",-,17500.0
649,SUSHI IKKOU,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B650,"" "",""+""),""+"", SUBSTITUTE(F650,"" "",""+"")), ""Link"")",SUSHI,,70000.0,東京都中央区銀座5-11-12 日総第26ビル 3F,HIGASHI GINZA,19,https://tabelog.com/en/tokyo/A1301/A130101/13300481/,"JPY 60,000～JPY 79,999",-,70000.0
650,FUUUNJI SHINJUKU HON TEN,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B651,"" "",""+""),""+"", SUBSTITUTE(F651,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,東京都渋谷区代々木2-14-3 北斗第一ビルB1F,MINAMI SHINJUKU,4048,https://tabelog.com/en/tokyo/A1304/A130401/13044091/,～JPY 999,～JPY 999,999.0
651,TSUKE MEN GO NO KAMI SEISAKUJO,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B652,"" "",""+""),""+"", SUBSTITUTE(F652,"" "",""+"")), ""Link"")",TSUKEMEN,1500.0,1500.0,東京都渋谷区千駄ヶ谷5-33-16 シャトレー新宿御苑第一 1F,SHINJUKU SANCHOME,3841,https://tabelog.com/en/tokyo/A1304/A130401/13120708/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
