,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
521,Kameya Yoshinaga Honten,3.63,325,Omiya,京都府京都市下京区四条通油小路西入柏屋町17-19,Japanese sweets,-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260203/26000331/
522,Kyou No Yakiniku Dokoro Hiro Senbon Sanjo Honten,3.63,298,Nijo,京都府京都市中京区壬生朱雀町2-6,Yakiniku (BBQ Beef),-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260203/26002138/
523,Daigoku Den Hompo Hon Ten,3.63,295,Karasuma,京都府京都市中京区高倉通四条上ル帯屋町590,"Japanese sweets, Sweets, Shaved ice (snow cone)","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26005531/
524,Kashi Shokunin,3.63,259,Saiin,京都府京都市右京区西院西高田町19,Cake,-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260401/26001545/
525,Inari Futaba,3.63,231,Fushimi Inari,京都府京都市伏見区深草稲荷仲之町55,"Japanese sweets, Daifuku",-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260601/26007559/
526,Tori No Ki Kohi,3.63,221,Marutamachi,京都府京都市中京区夷川通東洞院東入る山中町542 モア御所南 1F,Cafe,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260202/26023725/
527,Patisserie TATSUHITO SATOI,3.63,221,Mototanaka,京都府京都市左京区北白川追分町2 Eフラット北白川 1F,"Cake, Bread, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260302/26027249/
528,yakitate pan manhattan,3.63,205,Tambaguchi,京都府京都市中京区壬生辻町18,"Bread, Sandwich",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260203/26014268/
529,Salon de the m.s.h,3.63,197,Kyoto Shiyakusho Mae,京都府京都市中京区押小路通麩屋町西入ル橘町630,"Cake, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26003483/
530,Horumon Chiba,3.63,196,Gion Shijo,京都府京都市下京区船頭町234-1,Horumon (BBQ Offel),-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260201/26034584/
531,Hachikian Marutachohonten,3.63,179,Jingu Marutamachi,京都府京都市左京区東丸太町8番地,"Chicken dishes, Sukiyaki, Japanese Cuisine","JPY 3,000～JPY 3,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26001086/
532,MISSLIM Tea Place,3.63,170,Jingu Marutamachi,京都府京都市上京区河原町丸太町下ル伊勢屋町400,Cafe,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26017496/
533,caffe latte,3.63,169,Saiin,京都府京都市右京区西院乾町70-1 ジェミニビル　１Ｆ,"Gelato,Ice cream",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260401/26005484/
534,Minokichi Honten Takeshigerou,3.63,136,Higashiyama,京都府京都市左京区粟田口鳥居町65,"Japanese Cuisine, Unagi (Eel), Seafood",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26001001/
535,Housen dou Hon Ten,3.63,115,Matsugasaki,京都府京都市左京区下鴨膳部町21,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26005834/
536,Korean Shokudo Iru Goshominami,3.63,101,Karasuma Oike,京都府京都市中京区金吹町478,Korean,-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260202/26034228/
537,Sushi Toku,3.63,94,Kyoto,京都府京都市下京区東境町179 2F,"Sushi, Japanese Cuisine","JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260101/26035349/
538,Bistro Yanagihara,3.63,94,Kyoto Shiyakusho Mae,京都府京都市中京区河原町二条上る清水町358,"French, Bistro",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260202/26017103/
539,Kisho Zakura,3.63,87,Kiyomizu Gojo,京都府京都市東山区松原通大和大路2丁目轆轤町100,"French, Creative","JPY 4,000～JPY 4,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260301/26016519/
540,Kiyamachi Samboa,3.63,69,Kyoto Kawaramachi,京都府京都市中京区西木屋町通四条上ル紙屋町367,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260201/26000679/
541,Take zaki,3.63,64,Karasuma Oike,京都府京都市中京区押小路通高倉東入竹屋町150,Japanese Cuisine,"JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260202/26025714/
542,comme ci comme ca,3.63,57,Higashiyama,京都府京都市左京区岡崎法勝寺町124-4,French,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26001089/
543,Puchiresutoran Naitou,3.63,51,Kyoto Shiyakusho Mae,京都府京都市中京区尾張町217 サンロータス池治 1F,"Yoshoku (Japanese style western cuisine), Tonkatsu (Pork cutlet), Hamburger steak","JPY 2,000～JPY 2,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260202/26033759/
544,Luca,3.63,40,Kyoto Kawaramachi,京都府京都市中京区富小路通蛸薬師下ル高宮町585 若葉ビル 2F,"French, Restaurants","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260201/26037178/
545,moku,3.63,36,Kiyomizu Gojo,京都府京都市東山区音羽町325,Izakaya (Tavern),"JPY 8,000～JPY 9,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26040523/
546,Wakamatsuya Sakaten,3.63,36,Kyoto,京都府京都市下京区七条通烏丸西入ル西境町166,"Izakaya (Tavern), Hot Pot",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260101/26016525/
547,koe donuts Kyobashi Ten,3.62,701,Kyoto Kawaramachi,京都府京都市中京区新京極四条上ル中之町557 京都松竹第3ビル 1F,"Cafe, Donut, Sweets","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26032035/
548,Waguri Semmon Sawori,3.62,689,Kyoto Kawaramachi,京都府京都市下京区木屋町通松原上る二丁目和泉屋町170-1,"Sweets, Cafe, Sweets","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26033014/
549,Ume Zono Kawaramachi Ten,3.62,530,Sanjo,京都府京都市中京区河原町三条下る山崎町234-4,Sweets,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260202/26001860/
550,Tenten Yuu Hon Ten,3.62,522,Ichijoji,京都府京都市左京区一乗寺西杉ノ宮町49,"Ramen, Dumplings",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260303/26000840/
551,Oni kai,3.62,448,Kyoto Kawaramachi,京都府京都市中京区河原町通四条上ル米屋町388 ２Ｆ,"Izakaya (Tavern), Vegetable dishes, Japanese Cuisine",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260201/26002004/
552,ramem mugyu Boru Ichi Hon Ten,3.62,408,Emmachi,京都府京都市中京区西ノ京円町22-10,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260203/26028474/
553,Kyouto Kare Seisakusho Kariru,3.62,400,Marutamachi,京都府京都市上京区春帯町349-1 永楽アパルシオン1F,"Curry, Indian curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26025279/
554,Tori Yasa,3.62,370,Gion Shijo,京都府京都市下京区西石垣通四条下ル斉藤町136,"Mizutaki, Chicken dishes, Japanese Cuisine",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260201/26000764/
555,Aoi Ya Yaki Mochi Sou Hompo,3.62,350,Kitayama,京都府京都市北区上賀茂本山339,Japanese sweets,-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260503/26001223/
556,Saru ya,3.62,314,Demachiyanagi,京都府京都市左京区下鴨泉川町59 下鴨神社境内,"Sweets, Cafe, Japanese sweets","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260302/26018649/
557,Mendokoro Janomeya,3.62,313,Kyoto Kawaramachi,京都府京都市中京区中之町565-23 ハレの日 花遊小路 2F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26035164/
558,Menya Jisuri,3.62,305,Nishi Kizu,京都府木津川市木津神田6-48,"Ramen, Dumplings",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2607/A260705/26025590/
559,Hashirii Mochi Rouho,3.62,304,Iwashimizu Hachimangu,京都府八幡市八幡高坊19,"Japanese sweets, Sweets","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2607/A260702/26004256/
560,SPICE GATE,3.62,295,Kyoto Kawaramachi,京都府京都市下京区恵美須之町546 しきさい寺町ビル 2F,"Curry, Cafe, Asian Cuisine, Ethnic Cuisine","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260201/26037542/
561,Mujara,3.62,291,Shijo Omiya,京都府京都市下京区高辻通大宮西入坊門町832 イツワマンション 1F,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260203/26027864/
562,Yuzuya Ryokan Isshin Kyo,3.62,286,Gion Shijo,京都府京都市東山区祇園町八坂神社南隣545,"Japanese Cuisine, Auberge, Hot Pot","JPY 6,000～JPY 7,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26004222/
563,Kyoto Ichinoden Honten,3.62,277,Karasuma,京都府京都市中京区柳馬場通り錦上る十文字町435番地,Japanese Cuisine,"JPY 5,000～JPY 5,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26006150/
564,Kasagiya,3.62,247,Gion Shijo,京都府京都市東山区桝屋町349,"Sweets, Cafe, Shaved ice (snow cone)",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260301/26000596/
565,GOSPEL,3.62,236,Mototanaka,京都府京都市左京区浄土寺上南田町36 2F,"Cafe, Pub, Cake","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260302/26000296/
566,Jiki Miyazawa,3.62,221,Karasuma,京都府京都府京都市中京区堺町四条上ル東側八百屋町553-1,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260201/26005687/
567,Gion Karyo,3.62,205,Gion Shijo,京都府京都市東山区祇園町南側 祇園甲部歌舞練場前,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260301/26002441/
568,Kyou Yakiniku Hiro Gion Sanmeian,3.62,183,Gion Shijo,京都府京都市東山区祇園四条縄手上ル新橋16,Yakiniku (BBQ Beef),"JPY 8,000～JPY 9,999",-,https://tabelog.com/en/kyoto/A2601/A260301/26002137/
569,Moritaya Shijo Inokuma Mototen,3.62,179,Omiya,京都府京都市中京区猪熊通四条上ル錦猪熊町521 2F,"Sukiyaki, Shabu shabu (Japanese hotpot), Steak","JPY 10,000～JPY 14,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260203/26000409/
570,Menya Sakamoto,3.62,177,Kuramaguchi,京都府京都市上京区烏丸鞍馬口下がる上御霊中町456-6 大国ビル 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260503/26032259/
571,ryuen,3.62,166,Karasuma Oike,京都府京都市中京区三条通室町西入ル衣棚町39,"Italian, Dining bar, Wine bar",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260202/26005215/
572,Kanton Oryouri Takeka,3.62,151,Gion Shijo,京都府京都市東山区新橋通花見小路西入ル橋本町390,"Chinese, Dim sum",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260301/26000545/
573,Kameya mutsu,3.62,145,Kyoto,京都府京都市下京区西中筋通七条上ル菱屋町153,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260101/26002071/
574,Rika Ta,3.62,126,Shijo,京都府京都市下京区高辻通柳馬場西入泉正寺町466 日宝京都2号館 1F,"Italian, Pasta, Seafood","JPY 4,000～JPY 4,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260201/26023842/
575,raa menya fuditora,3.62,120,Hanazono,京都府京都市右京区太秦安井辻之内町15-7,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260402/26040084/
576,Yoshidayama Seseri,3.62,106,Kyoto,京都府京都市南区東九条室町31,"Yakitori (Grilled chicken skewers), Izakaya (Tavern), Meat dishes",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260101/26030970/
577,LAMARCK,3.62,95,Imadegawa,京都府京都市上京区弁財天町333-1,"Cake, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26032371/
578,Mi kuraya,3.62,89,Kitaoji,京都府京都市北区紫竹北大門町78,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26000978/
579,Sambongi Shouten,3.62,64,Jingu Marutamachi,京都府京都市上京区真町478,Izakaya (Tavern),-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260202/26032695/
580,Kushi tora,3.62,56,Saiin,京都府京都市右京区西院北矢掛町39,"Chanko Nabe (Sumo Wrestlers Hot Pot), Hot Pot",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260401/26011139/
581,KIMURA,3.62,53,Umekoji Kyotonishi,京都府京都市下京区西七条南西野町37-1,"Cake, Sweets","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260604/26036655/
582,Rudensu,3.62,45,Marutamachi,京都府京都市中京区間之町通二条上ル夷町560-8,"Italian, Innovative, Creative","JPY 10,000～JPY 14,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260202/26029857/
583,DEUX FILLES,3.62,35,Karasuma,京都府京都市下京区堺町通綾小路西入ル綾材木町199-2 ソンコア綾材木町 1F,"Creative, French","JPY 3,000～JPY 3,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260201/26029432/
584,MOKO,3.62,18,Marutamachi,京都府京都市中京区玉植町235-2,French,"JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260202/26039491/
585,THE SODOH HIGASHIYAMA KYOTO,3.61,917,Gion Shijo,京都府京都市東山区八坂通下河原東入ル八坂上町366,Italian,"JPY 4,000～JPY 4,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260301/26003300/
586,Le Petitmec Oike Ten,3.61,810,Karasuma Oike,京都府京都市中京区衣棚通御池上ル下妙覚寺186 ビスカリア光樹 1F,"Bread, Sweets , Cafe",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260202/26005029/
587,Kyoto Gion Tempura Yasaka Endo,3.61,747,Gion Shijo,京都府京都市東山区八坂通東大路西入ル小松町566,"Tempura, Japanese Cuisine","JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26000592/
588,Idu Juu,3.61,689,Gion Shijo,京都府京都市東山区祇園町北側292-1,"Sushi, Japanese Cuisine, Pressed sushi stick","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260301/26002550/
589,Shi kura,3.61,514,Kitano Hakubaicho,京都府京都市北区平野宮北町14番地,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260501/26018787/
590,Kyouto Semmaru Shakariki Hon Ten,3.61,448,Nijo,京都府京都市中京区聚楽廻東町3-9,"Tsukemen, Ramen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260203/26002690/
591,Arata,3.61,432,Toji,京都府京都市南区西九条院町24-4,"Okonomiyaki (Japanese savory pancake), Teppanyaki",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260101/26001641/
592,Uogashi Miyatake,3.61,364,Tambaguchi,京都府京都市下京区西新屋敷下之町6-5 アンクル島原 1F,"Izakaya (Tavern), Seafood","JPY 1,000～JPY 1,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260203/26021276/
593,Morita ya Jei A Ru Kyoto Isetan Ten,3.61,305,Kyoto,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 11F,"Sukiyaki, Shabu shabu (Japanese hotpot), Steak","JPY 2,000～JPY 2,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260101/26000411/
594,Shourai an,3.61,302,Arashiyama,京都府京都市右京区嵯峨亀ノ尾町官有地内,"Japanese Cuisine, Tofu dishes","JPY 4,000～JPY 4,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260403/26003826/
595,Ra-Men Semmon Ten Dai Ki,3.61,289,Matsuo Taisha,京都府京都市右京区梅津西浦町16,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260403/26003224/
596,blanc pierre,3.61,279,Kyoto Shiyakusho Mae,京都府京都市中京区御幸町夷川上る松本町577,French,"JPY 3,000～JPY 3,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260202/26016182/
597,Marukyuu Koyamaen Nishi No Toin Ten,3.61,229,Karasuma Oike,京都府京都市中京区西洞院御池下ル西側,"Cafe, Sweets, Shaved ice (snow cone)","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26006904/
598,RUFF,3.61,227,Karasuma,京都府京都市中京区高倉通錦小路上ル貝屋町564,"Cafe, Bread, Sweets","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26033111/
599,Nikomi Suzuya,3.61,216,Karasuma Oike,京都府京都市中京区姉小路通新町東入南側二軒目,"Izakaya (Tavern), Beef dishes, Oden",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260202/26025796/
600,Keihan Uji Ekimae Surugaya,3.61,203,Uji,京都府宇治市宇治東内16,"Japanese sweets, Sweets",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2607/A260701/26004992/
601,Yanagimachi,3.61,202,Fukuchiyama,京都府福知山市下柳町21,"Chicken dishes, Hot Pot, Oyako-don (Chicken and egg bowl)","JPY 1,000～JPY 1,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2608/A260802/26026220/
602,Kanu re,3.61,190,Kyoto Shiyakusho Mae,京都府京都市中京区河原町二条上ル清水町362 JOYビル 5F,"Cafe, Sweets , Bar","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26021545/
603,BENJAMIN STEAK HOUSE Kyoto,3.61,188,Karasuma,京都府京都市中京区阪東屋町660-1 1・2F,"Steak, Dining bar, Seafood","JPY 6,000～JPY 7,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260201/26031586/
604,Itsutsu,3.61,184,Kitaoji,京都府京都市北区紫野雲林院町28 紫野和久傳 大徳寺店 2F,"Soba (Buckwheat noodles), Japanese Cuisine","JPY 4,000～JPY 4,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260503/26024473/
605,Kamogawa Takashi,3.61,175,Jingu Marutamachi,京都府京都市中京区中町通竹屋町上ル末丸町265-1,"Yakiniku (BBQ Beef), Japanese Cuisine, Sukiyaki","JPY 2,000～JPY 2,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260302/26021271/
606,Tankuma Kitamise Hon Ten,3.61,174,Kyoto Kawaramachi,京都府京都市中京区西木屋町通四条上ル紙屋町355,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260201/26001494/
607,muresu na ti hausu Kyoto,3.61,164,Karasuma,京都府京都市中京区錦小路通烏丸西入占出山町315-3 日鴻ビル　１Ｆ,Cafe,"JPY 2,000～JPY 2,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26000627/
608,Honke Funahashiya,3.61,141,Sanjo,京都府京都市中京区三条大橋西詰112,"Japanese sweets, Senbei (Rice cracker)",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260301/26005884/
609,Ameno Himokaze No Himo,3.61,139,Kitaoji,京都府京都市北区紫野東野町6,Bread,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26018770/
610,Kyo Unawa Hon Ten,3.61,138,Karasuma,京都府京都市中京区八百屋町553-2,"Unagi (Eel), Japanese Cuisine, Seafood","JPY 4,000～JPY 4,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260201/26034563/
611,Sakenonki Bingo,3.61,137,Karasuma,京都府京都市中京区西錦小路266,Izakaya (Tavern),-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260201/26035047/
612,Nijou Aritsune,3.61,124,Kyoto Shiyakusho Mae,京都府京都市中京区二条寺町西入丁子屋町694-3,"Japanese Cuisine, Izakaya (Tavern)",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260201/26026084/
613,Comme Toujours,3.61,124,Kitaoji,京都府京都市北区小山元町50-1,"Cake, Bread",-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260503/26001682/
614,Gion Yuyama,3.61,118,Higashiyama,京都府京都市東山区新橋通り花見小路東入 ルアートハイツ1F,Japanese Cuisine,"JPY 5,000～JPY 5,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26002661/
615,Oryouri Tatsumura,3.61,114,Gion Shijo,京都府京都市下京区船頭町197 1F,Japanese Cuisine,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260201/26022552/
616,Ba Ke Ya Bekkan,3.61,106,Kyoto Shiyakusho Mae,京都府中京区麩屋町通三条上ル下白山町297,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260202/26018349/
617,Hata kaku,3.61,105,Kuramaguchi,京都府京都市上京区上御霊前通鳥丸西入内構町430,"Japanese Cuisine, Hot Pot, Seafood","JPY 4,000～JPY 4,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260503/26001522/
618,Lino,3.61,104,Karasuma Oike,京都府京都市中京区上妙覚寺町230-2 秋山法衣ビル1F,"Italian, Pasta, Wine bar","JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26029038/
619,Murasakino Wakuden Daitokuji Ten,3.61,98,Kitaoji,京都府京都市北区紫野雲林院町28,"Bento (Lunch box), Japanese Cuisine, Japanese sweets",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260503/26001667/
620,Matono,3.61,87,Gion Shijo,京都府京都市東山区高台寺北門前通下河原東入ル鷲尾町501,Japanese Cuisine,"JPY 8,000～JPY 9,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260301/26000391/
621,Nikuya Kinoe Kyoto Nishiki Ten,3.61,84,Karasuma,京都府京都市中京区十文字町455-2,"Yakiniku (BBQ Beef), Steak, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260201/26032599/
622,cafe de corazon,3.61,79,Imadegawa,京都府京都市上京区革堂町593-15,Cafe,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26022566/
623,Nanzenji Sandou Kikusui,3.61,75,Keage,京都府京都市左京区南禅寺福地町31,"Ryokan, Japanese Cuisine, French","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26028346/
624,Naka Ichi,3.61,72,Gion Shijo,京都府京都市東山区祇園町南側570-196,"Sushi, Japanese Cuisine",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26001409/
625,Iru Chipuresso Gion,3.61,70,Gion Shijo,京都府京都市東山区祇園町南側566,Italian,"JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26025920/
626,Gion Daishouen,3.61,58,Gion Shijo,京都府京都市東山区博多町63-1,Yakiniku (BBQ Beef),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260301/26038045/
627,Daishou en,3.61,53,Hanazono,京都府京都市右京区花園伊町44-10 花園ビル,Yakiniku (BBQ Beef),-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260402/26032935/
628,Tsujimasa,3.61,52,Chushojima,京都府京都市伏見区南浜町260,"Japanese Cuisine, Fugu (Pufferfish)",-,-,https://tabelog.com/en/kyoto/A2601/A260601/26013203/
629,Nakamura,3.61,51,Gion Shijo,京都府京都市東山区縄手通新橋下る弁財天町13番地1 祇園ホワイトビル2F,"Meat dishes, Chicken dishes, Vegetable dishes",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26018771/
630,Horumon Tonkin,3.61,50,Mototanaka,京都府京都市左京区田中西大久保町14-5,"Horumon (BBQ Offel), Grilled tripe",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260302/26019010/
631,Inoue,3.61,49,Saga Arashiyama,京都府京都市右京区嵯峨天龍寺車道町18,"Izakaya (Tavern), Japanese Cuisine",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260403/26017204/
632,Gion Danbata,3.61,37,Gion Shijo,京都府京都市東山区祇園町南側570-128,"Innovative, French, Italian","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26031239/
633,Kuzushi Yoshiyoshi,3.61,33,Gion Shijo,京都府京都市東山区祇園町北側347-67 第五雅会館 1F,Japanese Cuisine,"JPY 5,000～JPY 5,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260301/26022161/
634,L'Astre,3.61,27,Gakken Nara Tomigaoka,京都府相楽郡精華町光台4-2-2,French,"JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2607/A260705/26022916/
635,Yokoi,3.61,27,Gojo,京都府京都市下京区万寿寺中之町88,Japanese Cuisine,"JPY 15,000～JPY 19,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260201/26040461/
636,Senda,3.61,24,Kitano Hakubaicho,京都府京都市上京区紙屋川町1038-16,"Japanese Cuisine, Unagi (Eel)","JPY 5,000～JPY 5,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260501/26038342/
637,La Biographie,3.61,18,Nijo,京都府京都市上京区田中町422-1,French,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260203/26036019/
