Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
569,KYOU YAKINIKU HIRO GION SANMEIAN,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B570,"" "",""+""),""+"", SUBSTITUTE(F570,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),9000.0,,京都府京都市東山区祇園四条縄手上ル新橋16,GION SHIJO,183,https://tabelog.com/en/kyoto/A2601/A260301/26002137/,-,"JPY 8,000～JPY 9,999",9000.0
570,MORITAYA SHIJO INOKUMA MOTOTEN,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B571,"" "",""+""),""+"", SUBSTITUTE(F571,"" "",""+"")), ""Link"")","SUKIYAKI, SHABU SHABU (JAPANESE HOTPOT), STEAK",12500.0,12500.0,京都府京都市中京区猪熊通四条上ル錦猪熊町521 2F,OMIYA,179,https://tabelog.com/en/kyoto/A2601/A260203/26000409/,"JPY 10,000～JPY 14,999","JPY 10,000～JPY 14,999",12500.0
571,MENYA SAKAMOTO,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B572,"" "",""+""),""+"", SUBSTITUTE(F572,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,京都府京都市上京区烏丸鞍馬口下がる上御霊中町456-6 大国ビル 1F,KURAMAGUCHI,177,https://tabelog.com/en/kyoto/A2601/A260503/26032259/,～JPY 999,～JPY 999,999.0
572,RYUEN,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B573,"" "",""+""),""+"", SUBSTITUTE(F573,"" "",""+"")), ""Link"")","ITALIAN, DINING BAR, WINE BAR",,7000.0,京都府京都市中京区三条通室町西入ル衣棚町39,KARASUMA OIKE,166,https://tabelog.com/en/kyoto/A2601/A260202/26005215/,"JPY 6,000～JPY 7,999",-,7000.0
573,KANTON ORYOURI TAKEKA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B574,"" "",""+""),""+"", SUBSTITUTE(F574,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",,3500.0,京都府京都市東山区新橋通花見小路西入ル橋本町390,GION SHIJO,151,https://tabelog.com/en/kyoto/A2601/A260301/26000545/,"JPY 3,000～JPY 3,999",-,3500.0
574,KAMEYA MUTSU,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B575,"" "",""+""),""+"", SUBSTITUTE(F575,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,,京都府京都市下京区西中筋通七条上ル菱屋町153,KYOTO,145,https://tabelog.com/en/kyoto/A2601/A260101/26002071/,-,-,
575,RIKA TA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B576,"" "",""+""),""+"", SUBSTITUTE(F576,"" "",""+"")), ""Link"")","ITALIAN, PASTA, SEAFOOD",4500.0,9000.0,京都府京都市下京区高辻通柳馬場西入泉正寺町466 日宝京都2号館 1F,SHIJO,126,https://tabelog.com/en/kyoto/A2601/A260201/26023842/,"JPY 8,000～JPY 9,999","JPY 4,000～JPY 4,999",9000.0
576,RAA MENYA FUDITORA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B577,"" "",""+""),""+"", SUBSTITUTE(F577,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,京都府京都市右京区太秦安井辻之内町15-7,HANAZONO,120,https://tabelog.com/en/kyoto/A2601/A260402/26040084/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
577,YOSHIDAYAMA SESERI,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B578,"" "",""+""),""+"", SUBSTITUTE(F578,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN), MEAT DISHES",,2500.0,京都府京都市南区東九条室町31,KYOTO,106,https://tabelog.com/en/kyoto/A2601/A260101/26030970/,"JPY 2,000～JPY 2,999",-,2500.0
578,LAMARCK,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B579,"" "",""+""),""+"", SUBSTITUTE(F579,"" "",""+"")), ""Link"")","CAKE, CAFE",1500.0,,京都府京都市上京区弁財天町333-1,IMADEGAWA,95,https://tabelog.com/en/kyoto/A2601/A260202/26032371/,-,"JPY 1,000～JPY 1,999",1500.0
579,MI KURAYA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B580,"" "",""+""),""+"", SUBSTITUTE(F580,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,,京都府京都市北区紫竹北大門町78,KITAOJI,89,https://tabelog.com/en/kyoto/A2601/A260503/26000978/,-,-,
580,SAMBONGI SHOUTEN,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B581,"" "",""+""),""+"", SUBSTITUTE(F581,"" "",""+"")), ""Link"")",IZAKAYA (TAVERN),,5500.0,京都府京都市上京区真町478,JINGU MARUTAMACHI,64,https://tabelog.com/en/kyoto/A2601/A260202/26032695/,"JPY 5,000～JPY 5,999",-,5500.0
581,KUSHI TORA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B582,"" "",""+""),""+"", SUBSTITUTE(F582,"" "",""+"")), ""Link"")","CHANKO NABE (SUMO WRESTLERS HOT POT), HOT POT",,7000.0,京都府京都市右京区西院北矢掛町39,SAIIN,56,https://tabelog.com/en/kyoto/A2601/A260401/26011139/,"JPY 6,000～JPY 7,999",-,7000.0
582,KIMURA,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B583,"" "",""+""),""+"", SUBSTITUTE(F583,"" "",""+"")), ""Link"")","CAKE, SWEETS",1500.0,,京都府京都市下京区西七条南西野町37-1,UMEKOJI KYOTONISHI,53,https://tabelog.com/en/kyoto/A2601/A260604/26036655/,-,"JPY 1,000～JPY 1,999",1500.0
583,RUDENSU,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B584,"" "",""+""),""+"", SUBSTITUTE(F584,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE, CREATIVE",12500.0,17500.0,京都府京都市中京区間之町通二条上ル夷町560-8,MARUTAMACHI,45,https://tabelog.com/en/kyoto/A2601/A260202/26029857/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
584,DEUX FILLES,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B585,"" "",""+""),""+"", SUBSTITUTE(F585,"" "",""+"")), ""Link"")","CREATIVE, FRENCH",3500.0,7000.0,京都府京都市下京区堺町通綾小路西入ル綾材木町199-2 ソンコア綾材木町 1F,KARASUMA,35,https://tabelog.com/en/kyoto/A2601/A260201/26029432/,"JPY 6,000～JPY 7,999","JPY 3,000～JPY 3,999",7000.0
585,MOKO,3.62,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B586,"" "",""+""),""+"", SUBSTITUTE(F586,"" "",""+"")), ""Link"")",FRENCH,9000.0,17500.0,京都府京都市中京区玉植町235-2,MARUTAMACHI,18,https://tabelog.com/en/kyoto/A2601/A260202/26039491/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
586,THE SODOH HIGASHIYAMA KYOTO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B587,"" "",""+""),""+"", SUBSTITUTE(F587,"" "",""+"")), ""Link"")",ITALIAN,4500.0,12500.0,京都府京都市東山区八坂通下河原東入ル八坂上町366,GION SHIJO,917,https://tabelog.com/en/kyoto/A2601/A260301/26003300/,"JPY 10,000～JPY 14,999","JPY 4,000～JPY 4,999",12500.0
587,LE PETITMEC OIKE TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B588,"" "",""+""),""+"", SUBSTITUTE(F588,"" "",""+"")), ""Link"")","BREAD, SWEETS , CAFE",999.0,999.0,京都府京都市中京区衣棚通御池上ル下妙覚寺186 ビスカリア光樹 1F,KARASUMA OIKE,810,https://tabelog.com/en/kyoto/A2601/A260202/26005029/,～JPY 999,～JPY 999,999.0
588,KYOTO GION TEMPURA YASAKA ENDO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B589,"" "",""+""),""+"", SUBSTITUTE(F589,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE",9000.0,25000.0,京都府京都市東山区八坂通東大路西入ル小松町566,GION SHIJO,747,https://tabelog.com/en/kyoto/A2601/A260301/26000592/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0
589,IDU JUU,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B590,"" "",""+""),""+"", SUBSTITUTE(F590,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE, PRESSED SUSHI STICK",2500.0,2500.0,京都府京都市東山区祇園町北側292-1,GION SHIJO,689,https://tabelog.com/en/kyoto/A2601/A260301/26002550/,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",2500.0
590,SHI KURA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B591,"" "",""+""),""+"", SUBSTITUTE(F591,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,京都府京都市北区平野宮北町14番地,KITANO HAKUBAICHO,514,https://tabelog.com/en/kyoto/A2601/A260501/26018787/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
591,KYOUTO SEMMARU SHAKARIKI HON TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B592,"" "",""+""),""+"", SUBSTITUTE(F592,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,京都府京都市中京区聚楽廻東町3-9,NIJO,448,https://tabelog.com/en/kyoto/A2601/A260203/26002690/,～JPY 999,～JPY 999,999.0
592,ARATA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B593,"" "",""+""),""+"", SUBSTITUTE(F593,"" "",""+"")), ""Link"")","OKONOMIYAKI (JAPANESE SAVORY PANCAKE), TEPPANYAKI",,5500.0,京都府京都市南区西九条院町24-4,TOJI,432,https://tabelog.com/en/kyoto/A2601/A260101/26001641/,"JPY 5,000～JPY 5,999",-,5500.0
593,UOGASHI MIYATAKE,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B594,"" "",""+""),""+"", SUBSTITUTE(F594,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), SEAFOOD",1500.0,12500.0,京都府京都市下京区西新屋敷下之町6-5 アンクル島原 1F,TAMBAGUCHI,364,https://tabelog.com/en/kyoto/A2601/A260203/26021276/,"JPY 10,000～JPY 14,999","JPY 1,000～JPY 1,999",12500.0
594,MORITA YA JEI A RU KYOTO ISETAN TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B595,"" "",""+""),""+"", SUBSTITUTE(F595,"" "",""+"")), ""Link"")","SUKIYAKI, SHABU SHABU (JAPANESE HOTPOT), STEAK",2500.0,5500.0,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 11F,KYOTO,305,https://tabelog.com/en/kyoto/A2601/A260101/26000411/,"JPY 5,000～JPY 5,999","JPY 2,000～JPY 2,999",5500.0
595,SHOURAI AN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B596,"" "",""+""),""+"", SUBSTITUTE(F596,"" "",""+"")), ""Link"")","JAPANESE CUISINE, TOFU DISHES",4500.0,7000.0,京都府京都市右京区嵯峨亀ノ尾町官有地内,ARASHIYAMA,302,https://tabelog.com/en/kyoto/A2601/A260403/26003826/,"JPY 6,000～JPY 7,999","JPY 4,000～JPY 4,999",7000.0
596,RA-MEN SEMMON TEN DAI KI,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B597,"" "",""+""),""+"", SUBSTITUTE(F597,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,京都府京都市右京区梅津西浦町16,MATSUO TAISHA,289,https://tabelog.com/en/kyoto/A2601/A260403/26003224/,～JPY 999,～JPY 999,999.0
597,BLANC PIERRE,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B598,"" "",""+""),""+"", SUBSTITUTE(F598,"" "",""+"")), ""Link"")",FRENCH,3500.0,9000.0,京都府京都市中京区御幸町夷川上る松本町577,KYOTO SHIYAKUSHO MAE,279,https://tabelog.com/en/kyoto/A2601/A260202/26016182/,"JPY 8,000～JPY 9,999","JPY 3,000～JPY 3,999",9000.0
598,MARUKYUU KOYAMAEN NISHI NO TOIN TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B599,"" "",""+""),""+"", SUBSTITUTE(F599,"" "",""+"")), ""Link"")","CAFE, SWEETS, SHAVED ICE (SNOW CONE)",1500.0,,京都府京都市中京区西洞院御池下ル西側,KARASUMA OIKE,229,https://tabelog.com/en/kyoto/A2601/A260202/26006904/,-,"JPY 1,000～JPY 1,999",1500.0
599,RUFF,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B600,"" "",""+""),""+"", SUBSTITUTE(F600,"" "",""+"")), ""Link"")","CAFE, BREAD, SWEETS",1500.0,,京都府京都市中京区高倉通錦小路上ル貝屋町564,KARASUMA,227,https://tabelog.com/en/kyoto/A2601/A260201/26033111/,-,"JPY 1,000～JPY 1,999",1500.0
600,NIKOMI SUZUYA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B601,"" "",""+""),""+"", SUBSTITUTE(F601,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), BEEF DISHES, ODEN",,4500.0,京都府京都市中京区姉小路通新町東入南側二軒目,KARASUMA OIKE,216,https://tabelog.com/en/kyoto/A2601/A260202/26025796/,"JPY 4,000～JPY 4,999",-,4500.0
601,KEIHAN UJI EKIMAE SURUGAYA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B602,"" "",""+""),""+"", SUBSTITUTE(F602,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS",999.0,999.0,京都府宇治市宇治東内16,UJI,203,https://tabelog.com/en/kyoto/A2607/A260701/26004992/,～JPY 999,～JPY 999,999.0
602,YANAGIMACHI,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B603,"" "",""+""),""+"", SUBSTITUTE(F603,"" "",""+"")), ""Link"")","CHICKEN DISHES, HOT POT, OYAKO-DON (CHICKEN AND EGG BOWL)",1500.0,5500.0,京都府福知山市下柳町21,FUKUCHIYAMA,202,https://tabelog.com/en/kyoto/A2608/A260802/26026220/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0
603,KANU RE,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B604,"" "",""+""),""+"", SUBSTITUTE(F604,"" "",""+"")), ""Link"")","CAFE, SWEETS , BAR",1500.0,1500.0,京都府京都市中京区河原町二条上ル清水町362 JOYビル 5F,KYOTO SHIYAKUSHO MAE,190,https://tabelog.com/en/kyoto/A2601/A260202/26021545/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
604,BENJAMIN STEAK HOUSE KYOTO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B605,"" "",""+""),""+"", SUBSTITUTE(F605,"" "",""+"")), ""Link"")","STEAK, DINING BAR, SEAFOOD",7000.0,17500.0,京都府京都市中京区阪東屋町660-1 1・2F,KARASUMA,188,https://tabelog.com/en/kyoto/A2601/A260201/26031586/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
605,ITSUTSU,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B606,"" "",""+""),""+"", SUBSTITUTE(F606,"" "",""+"")), ""Link"")","SOBA (BUCKWHEAT NOODLES), JAPANESE CUISINE",4500.0,12500.0,京都府京都市北区紫野雲林院町28 紫野和久傳 大徳寺店 2F,KITAOJI,184,https://tabelog.com/en/kyoto/A2601/A260503/26024473/,"JPY 10,000～JPY 14,999","JPY 4,000～JPY 4,999",12500.0
606,KAMOGAWA TAKASHI,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B607,"" "",""+""),""+"", SUBSTITUTE(F607,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), JAPANESE CUISINE, SUKIYAKI",2500.0,7000.0,京都府京都市中京区中町通竹屋町上ル末丸町265-1,JINGU MARUTAMACHI,175,https://tabelog.com/en/kyoto/A2601/A260302/26021271/,"JPY 6,000～JPY 7,999","JPY 2,000～JPY 2,999",7000.0
607,TANKUMA KITAMISE HON TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B608,"" "",""+""),""+"", SUBSTITUTE(F608,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,25000.0,京都府京都市中京区西木屋町通四条上ル紙屋町355,KYOTO KAWARAMACHI,174,https://tabelog.com/en/kyoto/A2601/A260201/26001494/,"JPY 20,000～JPY 29,999","JPY 6,000～JPY 7,999",25000.0
608,MURESU NA TI HAUSU KYOTO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B609,"" "",""+""),""+"", SUBSTITUTE(F609,"" "",""+"")), ""Link"")",CAFE,2500.0,,京都府京都市中京区錦小路通烏丸西入占出山町315-3 日鴻ビル　１Ｆ,KARASUMA,164,https://tabelog.com/en/kyoto/A2601/A260201/26000627/,-,"JPY 2,000～JPY 2,999",2500.0
609,HONKE FUNAHASHIYA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B610,"" "",""+""),""+"", SUBSTITUTE(F610,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SENBEI (RICE CRACKER)",,1500.0,京都府京都市中京区三条大橋西詰112,SANJO,141,https://tabelog.com/en/kyoto/A2601/A260301/26005884/,"JPY 1,000～JPY 1,999",-,1500.0
610,AMENO HIMOKAZE NO HIMO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B611,"" "",""+""),""+"", SUBSTITUTE(F611,"" "",""+"")), ""Link"")",BREAD,,,京都府京都市北区紫野東野町6,KITAOJI,139,https://tabelog.com/en/kyoto/A2601/A260503/26018770/,-,-,
611,KYO UNAWA HON TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B612,"" "",""+""),""+"", SUBSTITUTE(F612,"" "",""+"")), ""Link"")","UNAGI (EEL), JAPANESE CUISINE, SEAFOOD",4500.0,5500.0,京都府京都市中京区八百屋町553-2,KARASUMA,138,https://tabelog.com/en/kyoto/A2601/A260201/26034563/,"JPY 5,000～JPY 5,999","JPY 4,000～JPY 4,999",5500.0
612,SAKENONKI BINGO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B613,"" "",""+""),""+"", SUBSTITUTE(F613,"" "",""+"")), ""Link"")",IZAKAYA (TAVERN),,3500.0,京都府京都市中京区西錦小路266,KARASUMA,137,https://tabelog.com/en/kyoto/A2601/A260201/26035047/,"JPY 3,000～JPY 3,999",-,3500.0
613,NIJOU ARITSUNE,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B614,"" "",""+""),""+"", SUBSTITUTE(F614,"" "",""+"")), ""Link"")","JAPANESE CUISINE, IZAKAYA (TAVERN)",,12500.0,京都府京都市中京区二条寺町西入丁子屋町694-3,KYOTO SHIYAKUSHO MAE,124,https://tabelog.com/en/kyoto/A2601/A260201/26026084/,"JPY 10,000～JPY 14,999",-,12500.0
614,COMME TOUJOURS,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B615,"" "",""+""),""+"", SUBSTITUTE(F615,"" "",""+"")), ""Link"")","CAKE, BREAD",,999.0,京都府京都市北区小山元町50-1,KITAOJI,124,https://tabelog.com/en/kyoto/A2601/A260503/26001682/,～JPY 999,-,999.0
615,GION YUYAMA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B616,"" "",""+""),""+"", SUBSTITUTE(F616,"" "",""+"")), ""Link"")",JAPANESE CUISINE,5500.0,17500.0,京都府京都市東山区新橋通り花見小路東入 ルアートハイツ1F,HIGASHIYAMA,118,https://tabelog.com/en/kyoto/A2601/A260301/26002661/,"JPY 15,000～JPY 19,999","JPY 5,000～JPY 5,999",17500.0
616,ORYOURI TATSUMURA,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B617,"" "",""+""),""+"", SUBSTITUTE(F617,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市下京区船頭町197 1F,GION SHIJO,114,https://tabelog.com/en/kyoto/A2601/A260201/26022552/,"JPY 10,000～JPY 14,999",-,12500.0
617,BA KE YA BEKKAN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B618,"" "",""+""),""+"", SUBSTITUTE(F618,"" "",""+"")), ""Link"")",BAR,,3500.0,京都府中京区麩屋町通三条上ル下白山町297,KYOTO SHIYAKUSHO MAE,106,https://tabelog.com/en/kyoto/A2601/A260202/26018349/,"JPY 3,000～JPY 3,999",-,3500.0
618,HATA KAKU,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B619,"" "",""+""),""+"", SUBSTITUTE(F619,"" "",""+"")), ""Link"")","JAPANESE CUISINE, HOT POT, SEAFOOD",4500.0,12500.0,京都府京都市上京区上御霊前通鳥丸西入内構町430,KURAMAGUCHI,105,https://tabelog.com/en/kyoto/A2601/A260503/26001522/,"JPY 10,000～JPY 14,999","JPY 4,000～JPY 4,999",12500.0
619,LINO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B620,"" "",""+""),""+"", SUBSTITUTE(F620,"" "",""+"")), ""Link"")","ITALIAN, PASTA, WINE BAR",7000.0,12500.0,京都府京都市中京区上妙覚寺町230-2 秋山法衣ビル1F,KARASUMA OIKE,104,https://tabelog.com/en/kyoto/A2601/A260202/26029038/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
620,MURASAKINO WAKUDEN DAITOKUJI TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B621,"" "",""+""),""+"", SUBSTITUTE(F621,"" "",""+"")), ""Link"")","BENTO (LUNCH BOX), JAPANESE CUISINE, JAPANESE SWEETS",,5500.0,京都府京都市北区紫野雲林院町28,KITAOJI,98,https://tabelog.com/en/kyoto/A2601/A260503/26001667/,"JPY 5,000～JPY 5,999",-,5500.0
621,MATONO,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B622,"" "",""+""),""+"", SUBSTITUTE(F622,"" "",""+"")), ""Link"")",JAPANESE CUISINE,9000.0,12500.0,京都府京都市東山区高台寺北門前通下河原東入ル鷲尾町501,GION SHIJO,87,https://tabelog.com/en/kyoto/A2601/A260301/26000391/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0
622,NIKUYA KINOE KYOTO NISHIKI TEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B623,"" "",""+""),""+"", SUBSTITUTE(F623,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), STEAK, JAPANESE CUISINE",,12500.0,京都府京都市中京区十文字町455-2,KARASUMA,84,https://tabelog.com/en/kyoto/A2601/A260201/26032599/,"JPY 10,000～JPY 14,999",-,12500.0
623,CAFE DE CORAZON,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B624,"" "",""+""),""+"", SUBSTITUTE(F624,"" "",""+"")), ""Link"")",CAFE,1500.0,,京都府京都市上京区革堂町593-15,IMADEGAWA,79,https://tabelog.com/en/kyoto/A2601/A260202/26022566/,-,"JPY 1,000～JPY 1,999",1500.0
624,NANZENJI SANDOU KIKUSUI,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B625,"" "",""+""),""+"", SUBSTITUTE(F625,"" "",""+"")), ""Link"")","RYOKAN, JAPANESE CUISINE, FRENCH",9000.0,17500.0,京都府京都市左京区南禅寺福地町31,KEAGE,75,https://tabelog.com/en/kyoto/A2601/A260301/26028346/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
625,NAKA ICHI,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B626,"" "",""+""),""+"", SUBSTITUTE(F626,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE",,17500.0,京都府京都市東山区祇園町南側570-196,GION SHIJO,72,https://tabelog.com/en/kyoto/A2601/A260301/26001409/,"JPY 15,000～JPY 19,999",-,17500.0
626,IRU CHIPURESSO GION,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B627,"" "",""+""),""+"", SUBSTITUTE(F627,"" "",""+"")), ""Link"")",ITALIAN,9000.0,17500.0,京都府京都市東山区祇園町南側566,GION SHIJO,70,https://tabelog.com/en/kyoto/A2601/A260301/26025920/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
627,GION DAISHOUEN,3.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B628,"" "",""+""),""+"", SUBSTITUTE(F628,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,7000.0,京都府京都市東山区博多町63-1,GION SHIJO,58,https://tabelog.com/en/kyoto/A2601/A260301/26038045/,"JPY 6,000～JPY 7,999",-,7000.0
