,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
524,Takori ki,3.69,219,Matsuyamachi,大阪府大阪市中央区瓦屋町1-6-1,"Takoyaki (Octopus balls), Baru (Spanish style bar), Sweets","JPY 1,000～JPY 1,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270204/27054352/
525,Okonomiyaki Chitose,3.69,205,Dobutsuen Mae,大阪府大阪市西成区太子 1-11-10,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles, Teppanyaki",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270206/27019100/
526,Kicchimba Meranju,3.69,193,Kitashinchi,大阪府大阪市北区堂島1-3-35 新陽第二ビル1F,"Dining bar, Wine bar, Bar",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270101/27044963/
527,Nama Horumondokoro Kyouraku Nikupuku,3.69,191,Namba,大阪府大阪市中央区難波千日前12-15,Horumon (BBQ Offel),"JPY 1,000～JPY 1,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270202/27126961/
528,Tapioka Shokudou,3.69,181,Teradacho,大阪府大阪市天王寺区国分町9-14,"Okonomiyaki (Japanese savory pancake), Italian",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270203/27096277/
529,PESCE ROSSO,3.69,181,Nagahoribashi,大阪府大阪市中央区東心斎橋1-3-18,"Italian, Seafood",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270201/27049992/
530,Ooban,3.69,159,Kitashinchi,大阪府大阪市北区曽根崎新地1-5-4 スプレッドビル　１Ｆ,Yakiniku (BBQ Beef),-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270101/27002139/
531,Sushi Iwamoto,3.69,156,Kitashinchi,大阪府大阪市北区堂島1-3-9 日宝堂島センタービル 1F,"Sushi, Seafood, Japanese Cuisine","JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27105582/
532,Sushi tsune,3.69,153,Osakatemmangu,大阪府大阪市北区天神橋2-4-3,Sushi,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/osaka/A2701/A270103/27094765/
533,Tetsu,3.69,148,Kintetsu Nippombashi,大阪府大阪市中央区日本橋2-7-27,"Izakaya (Tavern), Oden",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270202/27050565/
534,Wasai Soara,3.69,135,Tanimachi 9 Chome,大阪府大阪市中央区谷町9-3-11,"Japanese Cuisine, Seafood",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270205/27042652/
535,Kitamura,3.69,124,Shinsaibashi,大阪府大阪市中央区東心斎橋1-16-27,Sukiyaki,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270201/27000889/
536,Okame,3.69,121,Osaka Namba,大阪府大阪市中央区難波1-1-8,"Oden, Izakaya (Tavern)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270202/27001441/
537,Wagyuu No Kiraku,3.69,113,Osakatemmangu,大阪府大阪市北区天満2-12-7,Yakiniku (BBQ Beef),-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270104/27008433/
538,Chuu Goku Ryo Uri Tambo,3.69,112,Shukuin,大阪府堺市堺区大町東2-1-27 ハークスビル１階,Chinese,"JPY 3,000～JPY 3,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2705/A270501/27051071/
539,Donostia Comeru,3.69,105,Higashi Umeda,大阪府大阪市北区梅田1-13-13 阪神百貨店梅田本店 B2F,"Spain, Baru (Spanish style bar)",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270101/27125693/
540,RiVi,3.69,101,Higobashi,大阪府大阪市西区京町堀1-16-28 W京町堀ビル 1F,Innovative,"JPY 5,000～JPY 5,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270102/27101945/
541,Shokudou Tanoshi,3.69,99,Oebashi,大阪府大阪市北区堂島浜1-2-1 新ダイビル 2F,"Japanese Cuisine, Izakaya (Tavern), Creative",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27118425/
542,Ippou Hon Ten,3.69,80,Higobashi,大阪府大阪市西区江戸堀1-18-35 肥後橋ＩＰビル　１Ｆ・２Ｆ,Tempura,"JPY 15,000～JPY 19,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270102/27000267/
543,Naniwa Ryouriyuu,3.69,75,Osakatemmangu,大阪府大阪市北区東天満1-9-17,Japanese Cuisine,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270103/27082537/
544,La Lucciola,3.69,74,Fukushima,大阪府大阪市福島区福島5-7-3,Italian,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270108/27113735/
545,Sushi Yuuden,3.69,74,Tanimachi 9 Chome,大阪府大阪市天王寺区上汐3-8-25,Sushi,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270205/27111477/
546,Yoshitaka,3.69,70,Shinsaibashi,大阪府大阪市中央区東心斎橋2-8-5 日宝ニューグランドビル 2F,"Oden, Creative, Izakaya (Tavern)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270201/27083805/
547,Fuji Kawa,3.69,64,Temmabashi,大阪府大阪市北区天満2-2-21,Japanese Cuisine,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270104/27097387/
548,Okonomiyaki Shimidu,3.69,61,Nakanoshima,大阪府大阪市西区土佐堀1-5-20 医交社ビル 1F,Okonomiyaki (Japanese savory pancake),-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270102/27118081/
549,Ryoubou,3.69,54,Yotsubashi,大阪府大阪市中央区西心斎橋1-10-17 心斎橋ロヂビル 1F,Yakitori (Grilled chicken skewers),-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270201/27135982/
550,Feu,3.69,42,Oebashi,大阪府大阪市北区曽根崎新地1-7-4 YAMANA K2ビル 2F,Innovative,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/osaka/A2701/A270101/27130028/
551,Ki Tahachi,3.69,33,Kishiwada,大阪府岸和田市五軒屋町24-14,"Fugu (Pufferfish), Hot Pot",-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/osaka/A2705/A270502/27001138/
552,Juutei,3.68,1038,Namba,大阪府大阪市中央区難波3-1-30,"Yoshoku (Japanese style western cuisine), Hamburger steak, Omurice (Omelette rice)",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270202/27001308/
553,Ramen Kozou,3.68,984,Shin Fukushima,大阪府大阪市福島区福島3-8-10,"Ramen, Tsukemen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270108/27077479/
554,Kitahama Retoro,3.68,909,Kitahama,大阪府大阪市中央区北浜1-1-26 北浜レトロビルヂング,"Cafe, Cake, Sandwich","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270102/27000121/
555,Ginshariya Gekotei,3.68,823,Terajicho,大阪府堺市堺区新在家町西1丁1-30,"Cafeteria, Japanese Cuisine","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/osaka/A2705/A270501/27003060/
556,Kanton Ryouri Minsei Hirutonpurazauesutoten,3.68,804,Nishi Umeda,大阪府大阪市北区梅田2-2-2 ヒルトンプラザウエスト B2F,"Chinese, Dumplings","JPY 1,000～JPY 1,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270101/27006463/
557,Botani： Curry Umeda Ten,3.68,754,Osaka Umeda,大阪府大阪市北区梅田1-13-13 阪神百貨店梅田本店 9F,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27125687/
558,Ippou tei Senba Ten,3.68,673,Sakaisuji Hommachi,大阪府大阪市中央区船場中央1-4 船場センタービル２号館　Ｂ２Ｆ,"Chinese, Dim sum",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270106/27001069/
559,Jikaseifun Ishiusu Biki Udon Aozora blue Hon Ten,3.68,652,Higobashi,大阪府大阪市中央区平野町4-5-8,"Udon (Wheat noodles), Udon Suki, Izakaya (Tavern)","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270102/27082212/
560,Ichi Fuji Shiyokudou,3.68,632,Osakatemmangu,大阪府大阪市北区天満2-13-16,"Cafeteria, Udon (Wheat noodles), Oyako-don (Chicken and egg bowl)",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270103/27031421/
561,Shouyuto Kaito Men Soshite Hito To Yume,3.68,630,Tsukamoto,大阪府大阪市西淀川区柏里3-12-22,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270302/27090343/
562,modo di ponte bekki o,3.68,582,Nishi Umeda,大阪府大阪市北区梅田3-3-20 明治安田生命大阪梅田ビル　30F,Italian,"JPY 3,000～JPY 3,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27000763/
563,Ramen Shuki,3.68,582,Tsuruhashi,大阪府大阪市東成区東小橋3-14-10,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270205/27117861/
564,Chuukasoba Kaminari Wantan,3.68,578,Nagai,大阪府大阪市住吉区長居東3-14-22,"Ramen, Tsukemen",～JPY 999,-,https://tabelog.com/en/osaka/A2701/A270404/27105005/
565,Menya Ikkei,3.68,575,Ibaraki Shi,大阪府茨木市竹橋町8-2 ホウキビル　１Ｆ,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270604/27041576/
566,MUGU NI,3.68,564,Osaka Namba,大阪府大阪市中央区西心斎橋2-9-5 日宝三ツ寺会館 1F,"Omurice (Omelette rice), Yoshoku (Japanese style western cuisine), Curry","JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270201/27014566/
567,Fuse Hosomishouten,3.68,563,Fuse,大阪府東大阪市足代新町8-2,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2707/A270703/27066822/
568,AT THE 21,3.68,543,Shoji,大阪府豊中市上野東3-18-19,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270601/27010845/
569,Tachinomi Jakku To Machiruda,3.68,536,Fukushima,大阪府大阪市福島区福島5-6-8,Stand Bar,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270108/27092474/
570,Midousuji Roddi,3.68,510,Shinsaibashi,大阪府大阪市中央区南船場4-3-11 大阪豊田ビル B1F,Yoshoku (Japanese style western cuisine),"JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270201/27059987/
571,quatre lapin,3.68,503,Oebashi,大阪府大阪市北区堂島浜1-2-1 新ダイビル 2F,"French, Bistro, Steak",～JPY 999,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270101/27002069/
572,Shinsaibashi Kawaguchi,3.68,492,Shinsaibashi,大阪府大阪市中央区東心斎橋1-19-11 ピテカントロプスビル　１F,"Yakitori (Grilled chicken skewers), Chicken dishes, Creative",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270201/27011662/
573,Mitsushima Shinuchi,3.68,480,Kadomashi,大阪府門真市新橋町34-17 ロータリー門真　１F,"Udon (Wheat noodles), Curry Udon",～JPY 999,-,https://tabelog.com/en/osaka/A2707/A270701/27107160/
574,Shigekiya,3.68,479,Nagahoribashi,大阪府大阪市中央区南船場2-5-21,Curry,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270201/27011492/
575,IRISH CURRY Nakatsu Ten,3.68,470,Nakatsu,大阪府大阪市北区豊崎3-6-11 エイトビル１F,"Curry, Pub, European","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27017872/
576,LA PIZZA NAPOLETANA REGALO,3.68,459,Shin Fukushima,大阪府大阪市福島区福島1-5-2 堀野ビル 1F,"Pizza, Italian","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270108/27084799/
577,Udon Izakaya Edobori,3.68,449,Higobashi,大阪府大阪市西区江戸堀1-23-20 ライフデザイン江戸堀 1F,"Udon (Wheat noodles), Izakaya (Tavern), Hot Pot",～JPY 999,"JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270102/27094721/
578,Go Yakura,3.68,418,Matsuyamachi,大阪府大阪市中央区南船場1-7-8 ダイアパレス順慶町 103,Curry,"JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/osaka/A2701/A270201/27015562/
579,de tout PAINDUCE Ekimaruse Shin Osaka Ten,3.68,412,Shin Osaka,大阪府大阪市淀川区西中島5-16-1 JR新大阪駅,"Bread, Sandwich",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270301/27089438/
580,Osaka Heichinrou,3.68,411,Nishi Umeda,大阪府大阪市北区梅田1-8-16 ヒルトンプラザイースト ７Ｆ,"Chinese, Dim sum, xiaolongbao","JPY 8,000～JPY 9,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27005231/
581,Takara ya,3.68,410,Yao Minami,大阪府八尾市若林町3-104-7,"Udon (Wheat noodles), Tempura, Donburi (Rice bowl)",～JPY 999,-,https://tabelog.com/en/osaka/A2707/A270705/27019530/
582,Hana,3.68,410,Kyobashi,大阪府大阪市都島区東野田町4-2-15,"Okonomiyaki (Japanese savory pancake), Teppanyaki, Izakaya (Tavern)",～JPY 999,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270107/27019304/
583,Kareya Dekkao,3.68,410,Shinsaibashi,大阪府大阪市中央区南船場3-8-5 南船場ビル 2F,"Sri Lankan, Curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270201/27091309/
584,Shouchiku dou Suita Yamada Honten,3.68,404,Bampaku Kinen Koen,大阪府吹田市山田東2-36-2,"Japanese sweets, Daifuku","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/osaka/A2706/A270602/27003885/
585,Sanuki Teuchi Udon Zenigata,3.68,384,Hattori Tenjin,大阪府豊中市服部西町2-2-21,"Udon (Wheat noodles), Curry Udon, Udon Suki","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270601/27012525/
586,Taniguchi Kare,3.68,384,Kitahama,大阪府大阪市中央区平野町1-2-1 FOLK old book store,Curry,～JPY 999,-,https://tabelog.com/en/osaka/A2701/A270102/27088233/
587,Sumibiyaki Tori Aki,3.68,383,Abiko,大阪府大阪市住吉区苅田7-12-28 常磐ビル　１Ｆ,"Yakitori (Grilled chicken skewers), Chicken dishes",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270404/27003697/
588,Ganeshu Emu Kitahama Ten,3.68,376,Kitahama,大阪府大阪市中央区道修町1-1-6 2F,"Curry, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/osaka/A2701/A270102/27083172/
589,Okonomiyaki Momiji,3.68,373,Tanimachi 9 Chome,大阪府大阪市天王寺区生玉町9-19,Okonomiyaki (Japanese savory pancake),-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270205/27040855/
590,Una Jirou,3.68,371,Osakatemmangu,大阪府大阪市北区紅梅町3-14 ヤマツタビル　1F,Unagi (Eel),"JPY 3,000～JPY 3,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270103/27040987/
591,Kante Guran De Bekari,3.68,367,Nakatsu,大阪府大阪市北区中津1-12-11 メロディーハイム中津二番館 1F,"Bread, Sandwich, Sweets",～JPY 999,-,https://tabelog.com/en/osaka/A2701/A270101/27005149/
592,Naniwaya,3.68,365,Nagai,大阪府大阪市住吉区長居東4-6-8,Takoyaki (Octopus balls),～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270404/27003447/
593,Nami ni no kare,3.68,358,Tenjimbashisuji Rokuchome,大阪府大阪市北区天神橋筋7-3-8 天六センタービル 3Ｆ,Curry,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/osaka/A2701/A270103/27096795/
594,Shoppe shoppe,3.68,355,Nakanoshima,大阪府大阪市福島区玉川1-2-51,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270101/27100567/
595,Sacchezu Kari,3.68,350,Nakazakicho,大阪府大阪市北区神山町14-23 シャトー東梅田 1F,"Indian curry, Cafe, South Asian",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27085130/
596,Yakiniku Yoshida Shinkan,3.68,342,Tsuruhashi,大阪府大阪市天王寺区東上町3-15,"Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean cold noodles","JPY 8,000～JPY 9,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270205/27000572/
597,Chuuka Soba Fukuhara,3.68,342,Shuntokumichi,大阪府東大阪市俊徳町1-3-24,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2707/A270703/27122790/
598,Bikutori,3.68,338,Higobashi,大阪府大阪市西区江戸堀1-23-31,"Traditional Café, Sandwich, Cafe","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/osaka/A2701/A270102/27000271/
599,Cyoutaka Sui Junte Uchi Men Nishimura,3.68,311,Fuse,大阪府東大阪市長堂1-28-14,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2707/A270703/27120794/
600,Oden Marukome,3.68,305,Tengachaya,大阪府大阪市西成区花園南2-7-30 天下茶屋駅前ビル 1F,"Oden, Izakaya (Tavern)","JPY 2,000～JPY 2,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270406/27123254/
601,Az/ Bifun Azuma Oosakaten,3.68,297,Naniwabashi,大阪府大阪市北区西天満4-4-8 B1F,"Chinese, Bistro","JPY 1,000～JPY 1,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27060666/
602,anello,3.68,281,Tenjimbashisuji Rokuchome,大阪府大阪市北区池田町14-12,"Italian, Baru (Spanish style bar)",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270103/27079346/
603,Hanagatami,3.68,273,Nishi Umeda,大阪府大阪市北区梅田2-5-25 ザ・リッツ・カールトン大阪 5F,"Japanese Cuisine, Tempura, Teppanyaki","JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27000701/
604,Wagyu Matsushita Uedori Ten,3.68,271,Kitashinchi,大阪府大阪市北区曽根崎新地1-3-30 北新地幸田ビル2F,"Yakiniku (BBQ Beef), Sukiyaki, Shabu shabu (Japanese hotpot)",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27086935/
605,Sobaya Kida,3.68,270,Momoyamadai,大阪府豊中市東豊中町5-30-25,Soba (Buckwheat noodles),-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2706/A270602/27011284/
606,Chuugokusai Shanwei,3.68,264,Minamimorimachi,大阪府大阪市北区西天満3-6-15,Chinese,～JPY 999,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270103/27018257/
607,Sumibiyaki Torisei,3.68,262,Nagahoribashi,大阪府大阪市中央区東心斎橋1-9-13 3F,"Yakitori (Grilled chicken skewers), Izakaya (Tavern), Creative",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270201/27118868/
608,Kaihara,3.68,260,Temma,大阪府大阪市北区池田町5-4,"Sushi, Seafood, Japanese Cuisine",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27051741/
609,Mendokoro Ama Kawa,3.68,256,Kujo,大阪府大阪市西区本田1-11-20,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270105/27109749/
610,Patisserie Rechercher,3.68,209,Nishinagahori,大阪府大阪市西区南堀江3-9-28,"Cake, Chocolate",-,-,https://tabelog.com/en/osaka/A2701/A270105/27114044/
611,CHIKI CHIKI Tenma Ten,3.68,209,Tenjimbashisuji Rokuchome,大阪府大阪市北区天神橋5-7-19 1F,Yakitori (Grilled chicken skewers),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27121119/
612,Meat Master Jijii,3.68,189,Noe Uchindai,大阪府大阪市都島区御幸町1-2-31 1F,Yakiniku (BBQ Beef),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270304/27097694/
613,Jouya tou Toyozaki Honke,3.68,188,Nakatsu,大阪府大阪市北区豊崎2-8-14 池永ビル,Oden,-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2701/A270101/27000614/
614,Tori Kappou Naraya,3.68,156,Oebashi,大阪府大阪市北区曽根崎新地1-7-8 新日本新地ビル本館 3F,"Japanese Cuisine, Yakitori (Grilled chicken skewers), Izakaya (Tavern)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270101/27107513/
615,gyouzatateyama Umeda Ten,3.68,149,Osaka,大阪府大阪市北区大淀南1-4-19,"Dumplings, Stand Bar",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27084060/
616,Dhiba,3.68,146,Temma,大阪府大阪市北区池田町7-7 好きやねん天満ビル　２Ｆ,"Bistro, French","JPY 2,000～JPY 2,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27000511/
617,Imose,3.68,142,Tamatsukuri,大阪府大阪市中央区玉造2-9-2,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270204/27012387/
618,Kouraibashi Ouka,3.68,128,Higobashi,大阪府大阪市中央区高麗橋4-5-13 淀屋橋サテライトビル1F,Japanese Cuisine,～JPY 999,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270102/27049842/
619,Take uchi,3.68,108,Ogimachi,大阪府大阪市北区与力町4-8 末広センタービル 1F,Izakaya (Tavern),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27074328/
620,Kousai Fukumimi,3.68,98,Oebashi,大阪府大阪市北区曾根崎新地1-1-8 アストリアビル2号館 2F,"Chinese, Sichuan Cuisine",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270102/27084462/
621,shukou oosaka manpuku dou,3.68,80,Imazato,大阪府大阪市東成区大今里西3-4-14,"Japanese Cuisine, Seafood",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270306/27017087/
622,Sobakiri Tsutaya,3.68,64,-,大阪府豊能郡能勢町垂水246,                            Soba (Buckwheat noodles)                          ,-,-,https://tabelog.com/en/osaka/A2706/A270605/27091419/
623,Roan Osaka Dojima Ten,3.68,58,Kitashinchi,大阪府大阪市北区堂島1-3-33 新地萬年ビル B1F,"Soba (Buckwheat noodles), Japanese Cuisine",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27089279/
624,Yakitori Matsuoka,3.68,55,Tanimachi 9 Chome,大阪府大阪市中央区東平1-4-17 上町台吉住ハイツ 102,"Yakitori (Grilled chicken skewers), Chicken dishes, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270205/27134629/
625,Tatemoto,3.68,53,Tengachaya,大阪府大阪市西成区橘1-7-13,"Fugu (Pufferfish), Japanese Cuisine",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270406/27033059/
626,a canto,3.68,45,Tanimachi 4 Chome,大阪府大阪市中央区内久宝寺町3-1-10,Italian,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270104/27104963/
627,Shouroku,3.68,40,Hommachi,大阪府大阪市西区靭本町1-16-18,Japanese Cuisine,"JPY 5,000～JPY 5,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270106/27112179/
628,Washun Taiki,3.68,22,Kitashinchi,大阪府大阪市北区曽根崎新地1-3-30 KOHDAビル 6F,Japanese Cuisine,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27136472/
629,Ginza Kagari Rukuaosakaten,3.67,1494,Osaka,大阪府大阪市北区梅田3-1-3 ルクア B2F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27102306/
630,Okonomiyaki Kiji Hon Ten,3.67,1471,Umeda,大阪府大阪市北区角田町9-20 新梅田食道街 2F,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270101/27000297/
631,Ajino Ya Hon Ten,3.67,1340,Osaka Namba,大阪府大阪市中央区難波1-7-16,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles, Teppanyaki","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270202/27001439/
632,Meiji Ken,3.67,1233,Shinsaibashi,大阪府大阪市中央区心斎橋筋1-5-32,"Yoshoku (Japanese style western cuisine), Omurice (Omelette rice), Curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270201/27001834/
633,Negiyaki Yamamoto Hon Ten,3.67,1115,Juso,大阪府大阪市淀川区十三本町1-8-4,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270302/27000981/
634,Chuka Shunsai Morimoto,3.67,1084,Shinsaibashi,大阪府大阪市中央区心斎橋筋1-4-14 燕京ビル B1F,"Chinese, Dim sum, Dandan noodles","JPY 1,000～JPY 1,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270201/27086074/
635,Mojakare,3.67,984,Shin Osaka,大阪府大阪市淀川区西中島5-16-1 JR新大阪駅 1F 味の小路,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270301/27012792/
636,Izakaya Toyo,3.67,932,Kyobashi,大阪府大阪市都島区東野田町3-2-26,"Stand Bar, Seafood, Izakaya (Tavern)","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270107/27002949/
637,Mitsuboshi Seimenjo Fukushima Honten,3.67,902,Fukushima,大阪府大阪市福島区福島7-17-21 ベルメゾン福島1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270108/27057392/
