,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
493,Chiri mulo,3.81,518,Shibuya,東京都渋谷区猿楽町1-3,"Cake, Sweets",-,～JPY 999,https://tabelog.com/en/tokyo/A1303/A130301/13164533/
494,Sushi Keita,3.81,333,Tsukiji,東京都中央区築地6-6-4,Sushi,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1313/A131301/13213360/
495,a table,3.81,293,Suehirocho,東京都文京区湯島3-1-1 木村ビル 1F,"Bistro, French, Wine bar",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1310/A131004/13156948/
496,Shiosoba Jikuu,3.81,265,Takaido,東京都杉並区高井戸東4-14-7,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1319/A131906/13287906/
497,Ten Yokota,3.81,131,Azabu Juban,東京都港区元麻布3-10-5 カドル元麻布 202,"Tempura, Japanese Cuisine",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1307/A130702/13258792/
498,No suta Hon Ten,3.81,109,Shimo Shimmei,東京都品川区二葉1-16-15,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131712/13296505/
499,sumiyaki torieito,3.81,100,Nihombashi,東京都中央区日本橋2-10-11 Ordin日本橋ビル 8F,"Yakitori (Grilled chicken skewers), Chicken dishes",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1302/A130202/13293712/
500,Amarantos,3.81,99,Tameike Sanno,東京都港区赤坂2-18-5 FUN ART AKASAKA 2F,"French, Wine bar, Bistro","JPY 15,000～JPY 19,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1308/A130802/13265647/
501,Ra-Menya Toi Bokkusu,3.80,2310,Minowabashi,東京都荒川区 東日暮里1-1-3 1階,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1324/A132401/13162973/
502,Ramen Yamaguchi,3.80,2019,Omokagebashi,東京都新宿区西早稲田3-13-4 1F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1305/A130504/13151200/
503,ATELIER KOHTA Kagurazaka Ten,3.80,1320,Kagurazaka,東京都新宿区神楽坂6-25,"Cake, Cafe","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/tokyo/A1309/A130905/13136823/
504,Sambyaku Rokujuu Go Nichi To Nihombashi,3.80,1187,Nihombashi,東京都中央区日本橋2-5-1 日本橋髙島屋 S.C.新館 1F,Bread,～JPY 999,-,https://tabelog.com/en/tokyo/A1302/A130202/13226439/
505,Menya Sugou,3.80,1181,Shimbashi,東京都港区新橋4-19-1,Tsukemen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130103/13260478/
506,Kamuna Bi,3.80,1174,Nishi Nippori,東京都文京区千駄木4-21-3,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131105/13006070/
507,furansu gashi patisie shokoratie inamurashouzou,3.80,1145,Nippori,東京都台東区谷中7-19-5,"Cake, Chocolate","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131105/13047298/
508,Kotobuki Seimen Yoshikawa Nishidai Ekimae Ten,3.80,1076,Nishidai,東京都板橋区蓮根3-8-14,"Ramen, Abura soba mixed noodle, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1322/A132205/13228611/
509,Chounan Hoso No Takashi,3.80,726,Ekoda,東京都練馬区旭丘1-68-12 第4正道江古田ビル 1F,Tsukemen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1321/A132101/13261549/
510,CHEF'S,3.80,520,Shinjuku Gyoemmae,東京都新宿区新宿1-24-1 藤和ハイタウン　１Ｆ,Chinese,"JPY 1,000～JPY 1,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1304/A130402/13000884/
511,Patisserie TRES CALME,3.80,519,Sengoku,東京都文京区千石4-40-25,"Cake, Macaroon, Bread",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/tokyo/A1323/A132301/13175122/
512,CICOUTE BAKERY,3.80,482,Minami Osawa,東京都八王子市南大沢3-9-5 101,"Bread, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1329/A132904/13153557/
513,CENTRE THE BAKERY Aoyama Ten,3.80,455,Omote Sando,東京都渋谷区神宮前5-52-2 青山オーバルビル 1F,Bread,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1306/A130602/13227934/
514,L'EAU,3.80,348,Gaiemmae,東京都港区南青山2-14-14 南青山KFKビル B1F,"French, Innovative","JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1306/A130603/13228902/
515,incanto,3.80,334,Hiro o,東京都港区南麻布4-12-2 ピュアーレ広尾　２Ｆ,"Italian, Wine bar",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130703/13043684/
516,Saryo Miyasaka,3.80,312,Roppongi,東京都港区六本木6-12-2 六本木ヒルズ レジデンスB棟 3F,Japanese Cuisine,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1307/A130701/13216329/
517,Teuchi Udon Kogera,3.80,276,Ogawa,東京都東村山市富士見町2-6-72,"Udon (Wheat noodles), Tempura",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1328/A132805/13163619/
518,Cignale ENOTECA,3.80,205,Shinsen,東京都目黒区駒場1-5-11,Italian,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1318/A131801/13189915/
519,Royal Bar,3.80,146,Otemachi,東京都千代田区丸の内 1-1-1 パレスホテル東京 1F,Bar,"JPY 3,000～JPY 3,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/tokyo/A1302/A130201/13141138/
520,Akasaka Watanabe,3.80,145,Akasaka,東京都港区赤坂2-17-59 エスポワール赤坂 2F,Japanese Cuisine,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1308/A130801/13224478/
521,Sushi Imamura,3.80,99,Shirokanedai,東京都港区白金6-5-9 マンション芝白金II 1F,Sushi,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1316/A131602/13247741/
522,Sushi Taira,3.80,69,-,東京都港区,                            Sushi                          ,-,"JPY 50,000～JPY 59,999",https://tabelog.com/en/tokyo/A1307/A130702/13271063/
523,Itto,3.79,3726,Shin Koiwa,東京都葛飾区東新小岩1-4-17,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1312/A131204/13111737/
524,Kame juu,3.79,3242,Asakusa,東京都台東区雷門2-18-11,"Japanese sweets, Dorayaki, Daifuku",-,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131102/13003655/
525,DELHI Ueno Ten,3.79,2772,Ueno Hirokoji,東京都文京区湯島3-42-2,Indian curry,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131101/13003605/
526,Hayashi,3.79,2666,Shibuya,東京都渋谷区道玄坂1-14-9 ソシアル道玄坂 1F,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1303/A130301/13003367/
527,Chuukasoba Nishino,3.79,2486,Hongo Sanchome,東京都文京区本郷3-30-7 熊野ビル B101,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131004/13218311/
528,CENTRE THE BAKERY,3.79,2468,Ginza Itchome,東京都中央区銀座1-2-1 東京高速道路紺屋ビル 1F,"Bread, Sandwich",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130101/13157424/
529,POINT ET LIGNE,3.79,2350,Otemachi,東京都千代田区丸の内1-5-1 新丸の内ビルディング B1F,"Bread, Bistro, Cafe","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/tokyo/A1302/A130201/13038468/
530,Koukaibou,3.79,2296,Monzen Nakacho,東京都江東区深川2-13-10 ニックハイム深川 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1313/A131303/13005052/
531,HIIKI,3.79,2239,Kamata,東京都大田区蒲田5-2-5,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1315/A131503/13217922/
532,Taiyaki Wakaba,3.79,2216,Yotsuya,東京都新宿区若葉1-10 小沢ビル　１Ｆ,"Taiyaki & Oobanyaki (pastry with sweet red beans), Cafe, Japanese sweets",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1309/A130902/13000848/
533,Niboshi Iwashi Ramen En Hachioji Honten,3.79,2211,Keio Hachioji,東京都八王子市横山町21-21,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1329/A132904/13091258/
534,Menson Reiji,3.79,2037,Nishi Ogikubo,東京都杉並区松庵3-37-22 レンツェン松庵 1F,"Ramen, Tsukemen, Abura soba mixed noodle","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1319/A131907/13178309/
535,Échiré Maison Du Beurre,3.79,2017,Nijubashimae,東京都千代田区丸の内2-6-1 丸の内ブリックスクエア 1F,"Cake, Bread, Gelato,Ice cream","JPY 3,000～JPY 3,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1302/A130201/13096439/
536,HARU,3.79,1977,Iriya,東京都台東区下谷1-11-7,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131104/13143115/
537,VIRON Marunouchi Ten,3.79,1955,Tokyo,東京都千代田区丸の内2-7-3 東京ビルTOKIA 1F,"Bread, Cake, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1302/A130201/13043904/
538,Tanaka Shouten Hon Ten,3.79,1857,Rokucho,東京都足立区一ツ家2-14-6,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1324/A132404/13003726/
539,Topuka Kanda Honten,3.79,1817,Awajicho,東京都千代田区神田須田町1-11 竹内ビル 1F,"Curry, Indian curry, Izakaya (Tavern)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131002/13000377/
540,Pelican,3.79,1797,Tawaramachi,東京都台東区寿4-7-4,Bread,-,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131102/13003662/
541,Toshi Yoroizuka Middo Taun,3.79,1763,Roppongi,東京都港区赤坂9-7-2 東京ミッドタウン･イースト 1F,"Cake, Sweets","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1307/A130701/13037382/
542,Takesue Toukyou Puremiamu,3.79,1708,Oshiage,東京都墨田区業平5-14-7 フラーリシ押上 1F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1312/A131203/13167920/
543,Taiyaki Hiiragi,3.79,1704,Ebisu,東京都渋谷区恵比寿1-4-1 恵比寿アーバンハウス 1F,"Taiyaki & Oobanyaki (pastry with sweet red beans), Soft serve ice cream",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1303/A130302/13026096/
544,Chuukasoba Waka Toukyou,3.79,1675,Kitashinagawa,東京都品川区北品川3-2-1 MTM STUDIO 2F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1314/A131405/13233678/
545,Kingu Seimen,3.79,1648,Oji Ekimae,東京都北区王子本町1-14-1 高崎ビル 1F,"Ramen, Tsukemen, Soupless Dandan noodles","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1323/A132303/13232817/
546,FISH Shinjuku Ten,3.79,1620,Seibu Shinjuku,東京都新宿区西新宿7-5-6 新宿ダイカンプラザ756 2F,Curry,"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/tokyo/A1304/A130401/13222551/
547,Ramen Koike,3.79,1595,Kami Kitazawa,東京都世田谷区上北沢4-19-18 上北沢ハイネスコーポ1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1318/A131809/13172994/
548,shokorathie pare do oru Tokyo,3.79,1409,Otemachi,東京都千代田区丸の内1-5-1 新丸の内ビルディング 1F,"Chocolate, Cafe, Cake","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/tokyo/A1302/A130201/13038473/
549,Shinasoba Tantan Tei,3.79,1332,Hamadayama,東京都杉並区浜田山3-31-4,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1318/A131805/13000705/
550,KaneKitchen Noodles,3.79,1322,Higashi Nagasaki,東京都豊島区南長崎5-26-15 マチテラス南長崎 2F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1321/A132101/13203355/
551,Ramen Sukoyaka,3.79,1293,Mitaka,東京都武蔵野市中町1-28-1 矢島ビル 102,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1320/A132002/13207054/
552,Usagiya Hon Ten,3.79,1256,Nihombashi,東京都中央区日本橋1-2-19 日本橋ファーストビル　１Ｆ,"Japanese sweets, Dorayaki",～JPY 999,-,https://tabelog.com/en/tokyo/A1302/A130202/13003250/
553,Gunrin dou,3.79,1188,Gokokuji,東京都文京区音羽2-1-2,"Japanese sweets, Daifuku",～JPY 999,-,https://tabelog.com/en/tokyo/A1323/A132302/13003816/
554,Chuukasobaya Itou,3.79,1169,Oji Kamiya,東京都北区豊島4-5-3,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1323/A132304/13008779/
555,Matsushima ya,3.79,1009,Sengakuji,東京都港区高輪1-5-25,"Japanese sweets, Daifuku",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1314/A131403/13007137/
556,Mizuho,3.79,987,Meiji Jingumae,東京都渋谷区神宮前6-8-7,"Japanese sweets, Daifuku",～JPY 999,-,https://tabelog.com/en/tokyo/A1306/A130601/13001154/
557,Ramen 1/20,3.79,976,Higashi Ogu Sanchome,東京都荒川区東尾久2-19-10 西脇ビル 1F,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1324/A132401/13147594/
558,Toriki,3.79,909,Kinshicho,東京都墨田区錦糸1-8-13 小坂ビル1階,Yakitori (Grilled chicken skewers),-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/tokyo/A1312/A131201/13026017/
559,Restaurant MANOIR,3.79,681,Hiro o,東京都渋谷区広尾1-10-6 プロスペクト グラーサ広尾 1F,"French, Restaurants",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1303/A130302/13133477/
560,SAMBOA BAR Ginza Ten,3.79,326,Ginza,東京都中央区銀座5-4-7 銀座サワモトビル　Ｂ１Ｆ,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1301/A130101/13005012/
561,Bar Tiare,3.79,285,Akasaka Mitsuke,東京都港区赤坂4-2-2 赤坂DNプラザビル 5F,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1308/A130801/13100967/
562,Nikukappou Okadamae,3.79,274,Azabu Juban,東京都港区麻布十番1-5-23 ルネ麻布十番ビル B1F,"Beef dishes, Steak, Gyutan (Beef tongue)",-,"JPY 40,000～JPY 49,999",https://tabelog.com/en/tokyo/A1307/A130702/13255880/
563,Romantico,3.79,269,Shirokanedai,東京都港区白金台5-14-8 タイニービル 2F,Italian,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1316/A131602/13021521/
564,Shimbashi Tsuru Hachi,3.79,259,Shimbashi,東京都港区新橋2-16-1 ニュー新橋ビル 2F,Sushi,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1301/A130103/13173432/
565,Watanabe Ryouri-mise,3.79,230,Monzen Nakacho,東京都江東区富岡1-2-9 1F,"Bistro, French","JPY 3,000～JPY 3,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1313/A131303/13274535/
566,Sushi Ishiyama,3.79,206,Ginza,東京都中央区銀座3-3-6 銀座モリタビル 4F,Sushi,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1301/A130101/13225073/
567,WAJO,3.79,124,Daikan yama,東京都渋谷区代官山町18-6 ACN代官山ビル B1F,"Italian, Innovative",-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1303/A130303/13254957/
568,Fukuda,3.79,118,Azabu Juban,東京都港区麻布十番3-7-5 マスコビル麻布弐番館 1F,Japanese Cuisine,-,"JPY 40,000～JPY 49,999",https://tabelog.com/en/tokyo/A1307/A130702/13174951/
569,Watanabe,3.79,99,Shirokane Takanawa,東京都港区白金1-29-9 ライオンズマンション白金東 1F,Japanese Cuisine,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1316/A131602/13254996/
570,KOTARO Hasegawa DOWNTOWN CUISINE,3.79,54,Shin Okachimachi,東京都台東区台東4-2-11,French,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1311/A131101/13229542/
571,Ko haku,3.79,49,Iidabashi,東京都新宿区神楽坂3-5-5,Japanese Cuisine,-,"JPY 60,000～JPY 79,999",https://tabelog.com/en/tokyo/A1309/A130905/13296900/
572,Araki,3.79,26,Akasaka,東京都港区赤坂6-3-16 赤坂ストリートビルディング 2F,Sushi,-,"JPY 60,000～JPY 79,999",https://tabelog.com/en/tokyo/A1308/A130801/13296725/
573,Rokurinsha,3.78,5721,Tokyo,東京都千代田区丸の内1-9-1 東京駅一番街 B1F 東京ラーメンストリート内,"Tsukemen, Ramen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1302/A130201/13093047/
574,kariraisu semmonten echio pia Hon Ten,3.78,3427,Jimbocho,東京都千代田区神田小川町3-10-6,"Curry, Indian","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131003/13000638/
575,Menya Shou Hon Ten,3.78,3220,Seibu Shinjuku,東京都新宿区西新宿7-22-34,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1304/A130401/13040181/
576,Menya Shichisai,3.78,3131,Hatchobori,東京都中央区八丁堀2-13-2,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1302/A130203/13184399/
577,Soba Hausuko Nji Kihototogisu Shinjuku Gyoen Honten,3.78,2377,Shinjuku Gyoemmae,東京都新宿区新宿2-4-1 第22宮廷マンション 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1304/A130402/13222172/
578,SIRO TAE,3.78,2298,Akasaka Mitsuke,東京都港区赤坂4-1-4,"Cake, Cafe, Traditional Café","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1308/A130801/13002850/
579,Naniwaya Souhonten,3.78,2163,Azabu Juban,東京都港区麻布十番1-8-14,"Sweets, Taiyaki & Oobanyaki (pastry with sweet red beans), Stir-fried noodles",～JPY 999,-,https://tabelog.com/en/tokyo/A1307/A130702/13002775/
580,Nibo Shitsuke Mem Miyamoto,3.78,2148,Kamata,東京都大田区西蒲田7-8-1 1F,"Tsukemen, Ramen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1315/A131503/13180862/
581,Mentokoro Ginzasa,3.78,1974,Tsukijishijo,東京都中央区銀座8-15-2 藤ビル 1F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130103/13119563/
582,Tsukesoba Kanda Katsumoto,3.78,1973,Jimbocho,東京都千代田区神田猿楽町1-2-4,"Tsukemen, Ramen",～JPY 999,-,https://tabelog.com/en/tokyo/A1310/A131003/13192433/
583,Ramen Kai,3.78,1959,Kuramae,東京都台東区蔵前4-20-10 宮内ビル 1F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131103/13191776/
584,Yanagiya,3.78,1874,Ningyocho,東京都中央区日本橋人形町2-11-3,"Taiyaki & Oobanyaki (pastry with sweet red beans), Gelato,Ice cream",～JPY 999,-,https://tabelog.com/en/tokyo/A1302/A130204/13003065/
585,La Brianza,3.78,1693,Roppongi,東京都港区六本木6-12-3 六本木ヒルズけやき坂通り 六本木ヒルズレジデンスＣ棟 3F,"Italian, Pasta, Meat dishes","JPY 4,000～JPY 4,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1307/A130701/13194346/
586,Mendokoro Bigiya,3.78,1574,Gakugei Daigaku,東京都目黒区鷹番2-4-9,"Ramen, Tsukemen",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131702/13093976/
587,Rodin,3.78,1564,Takaracho,東京都中央区八丁堀3-8-4,"Curry, Indian curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1302/A130203/13048485/
588,rabutikku du joeru ropushon Marunochi Burikkusukuea Ten,3.78,1511,Nijubashimae,東京都千代田区丸の内二丁目6番1号 丸の内ブリックスクエア1階,"Bread, Cake, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1302/A130201/13096409/
589,Kuromatsu Hompo Sougetsu,3.78,1429,Higashi Jujo,東京都北区東十条2-15-16,"Japanese sweets, Dorayaki",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1323/A132304/13003793/
590,Hatsune,3.78,1412,Nishi Ogikubo,東京都杉並区西荻南3-11-9,Ramen,～JPY 999,-,https://tabelog.com/en/tokyo/A1319/A131907/13000717/
591,supaisura memmanriki Nishi Kasai Ten,3.78,1411,Nishi Kasai,東京都江戸川区西葛西3-16-5 スワームマンションⅡ 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1313/A131305/13168253/
592,Waguriya Yanaka Ten,3.78,1380,Sendagi,東京都台東区谷中3-9-14,"Sweets, Cafe, Gelato,Ice cream","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131106/13130539/
593,Mendokoro Kinari,3.78,1318,Higashi Nakano,東京都中野区東中野1-51-4 大総ビル 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1319/A131901/13221001/
594,Niboshi Soba Ru.,3.78,1302,Jujo,東京都北区上十条1-13-2,"Ramen, Tsukemen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1323/A132304/13175140/
595,The KARI,3.78,1251,Onarimon,東京都港区新橋5-31-7 中村ビル １Ｆ,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130103/13007129/
596,Ru Pan Do Joeru Robushon Shibuya Hikarieshinkyuesuten,3.78,1247,Shibuya,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ B2F,"Bread, Sandwich, Sweets","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1303/A130301/13140263/
597,pointage,3.78,1239,Azabu Juban,東京都港区麻布十番3-3-10,"Bread, Bistro, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1307/A130702/13004566/
598,RAMEN CiQUE,3.78,1193,Minami Asagaya,東京都杉並区阿佐谷南3-10-8,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1319/A131905/13048520/
599,Ramen Gantetsu,3.78,1161,Waseda,東京都新宿区西早稲田1-10-4,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1305/A130504/13167439/
600,Machi No Para,3.78,1142,Kotake Mukaihara,東京都練馬区小竹町2-40-4 1階,"Bread, Cafe, Sandwich","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1321/A132101/13126515/
601,LA BONNE TABLE,3.78,1124,Mitsukoshimae,東京都中央区日本橋室町2-3-1 コレド室町2 1F,"French, Bistro, Wine bar","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1302/A130202/13166325/
602,Chiba ya,3.78,1101,Asakusa,東京都台東区浅草3-9-10,"Baked sweet potato/Daigakuimo, Japanese sweets, Sweets",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131102/13008691/
603,Jambo Hongo Hongo Ten,3.78,1100,Hongo Sanchome,東京都文京区本郷3-38-1 本郷信徳ビル 1F,Yakiniku (BBQ Beef),-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1310/A131004/13110601/
604,Menya Suzuharu,3.78,1065,Hongo Sanchome,東京都文京区本郷2-26-1 福重ビル 1F,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131004/13250293/
605,H a d u k i,3.78,1040,Yukigaya Otsuka,東京都大田区雪谷大塚町11-8,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131714/13008248/
606,Hakodate Shio Ramen Goryoukaku,3.78,1017,Ogikubo,東京都杉並区天沼3-28-7,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1319/A131906/13154596/
607,BOULANGERIE SEIJI ASAKURA,3.78,974,Takanawadai,東京都港区高輪2-6-20 朝日高輪マンション104号,Bread,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1316/A131603/13055881/
608,Madame Toki,3.78,952,Daikan yama,東京都渋谷区鉢山町14-7,French,"JPY 6,000～JPY 7,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1303/A130303/13001707/
609,LA BOUTIQUE de Joel Rubchon Roppongi Hiruzu Ten,3.78,935,Roppongi,東京都港区六本木6-10-1 六本木ヒルズ ヒルサイド 2F,"Bread, Cake","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1307/A130701/13020237/
610,Nakasu Yatai Naga Hama Ra-Men Shodai Kenta Tokyo Koenji Honten,3.78,910,Koenji,東京都中野区大和町1-66-6,Ramen,～JPY 999,-,https://tabelog.com/en/tokyo/A1319/A131904/13183596/
611,Tachibana,3.78,897,Shimbashi,東京都中央区銀座8-7-19 江安ビル １Ｆ,Japanese sweets,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130103/13022189/
612,Usagiya Chuo Tori Ten,3.78,858,Nihombashi,東京都中央区日本橋1-3-8 ディアマントビル　1F,"Japanese sweets, Dorayaki",-,～JPY 999,https://tabelog.com/en/tokyo/A1302/A130202/13041161/
