Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
183,MENYA JOUROKU NANBA TEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B184,"" "",""+""),""+"", SUBSTITUTE(F184,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市中央区難波千日前6-16,NAMBA,2040,https://tabelog.com/en/osaka/A2701/A270202/27084754/,～JPY 999,～JPY 999,999.0
184,UDON SANKU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B185,"" "",""+""),""+"", SUBSTITUTE(F185,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), TEMPURA",999.0,999.0,大阪府大阪市福島区福島2-8-3,SHIN FUKUSHIMA,1594,https://tabelog.com/en/osaka/A2701/A270108/27066859/,～JPY 999,～JPY 999,999.0
185,RAMEN JINSEI JETTO ROPPYAKU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B186,"" "",""+""),""+"", SUBSTITUTE(F186,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,大阪府大阪市東成区東小橋1-3-2,TAMATSUKURI,1331,https://tabelog.com/en/osaka/A2701/A270204/27059047/,～JPY 999,～JPY 999,999.0
186,PANE PORCINI,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B187,"" "",""+""),""+"", SUBSTITUTE(F187,"" "",""+"")), ""Link"")","BREAD, BAGEL, SWEETS",999.0,999.0,大阪府大阪市福島区福島5-10-22,FUKUSHIMA,1251,https://tabelog.com/en/osaka/A2701/A270108/27049674/,～JPY 999,～JPY 999,999.0
187,CHUUGOKUSAI OIRU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B188,"" "",""+""),""+"", SUBSTITUTE(F188,"" "",""+"")), ""Link"")","SICHUAN CUISINE, CHINESE",1500.0,4500.0,大阪府大阪市福島区福島6-19-12 ヴィラセゾン102,FUKUSHIMA,1232,https://tabelog.com/en/osaka/A2701/A270108/27052335/,"JPY 4,000～JPY 4,999","JPY 1,000～JPY 1,999",4500.0
188,GUNJOU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B189,"" "",""+""),""+"", SUBSTITUTE(F189,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,大阪府大阪市北区天神橋6-3-26,TENJIMBASHISUJI ROKUCHOME,1224,https://tabelog.com/en/osaka/A2701/A270103/27018753/,～JPY 999,～JPY 999,999.0
189,MENYA FUKU HARA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B190,"" "",""+""),""+"", SUBSTITUTE(F190,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市生野区新今里5-1-8,IMAZATO,1104,https://tabelog.com/en/osaka/A2701/A270306/27099659/,～JPY 999,～JPY 999,999.0
190,TEUCHIMEN YASUDA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B191,"" "",""+""),""+"", SUBSTITUTE(F191,"" "",""+"")), ""Link"")",RAMEN,999.0,,大阪府大阪市東淀川区東中島1-21-2 新大阪ハイツ106号,SHIN OSAKA,982,https://tabelog.com/en/osaka/A2701/A270301/27060153/,-,～JPY 999,999.0
191,GOKURAKU UDON A-MEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B192,"" "",""+""),""+"", SUBSTITUTE(F192,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), CURRY UDON, OYAKO-DON (CHICKEN AND EGG BOWL)",999.0,1500.0,大阪府大阪市生野区生野西2-1-29 宇野ビル 1F,TERADACHO,783,https://tabelog.com/en/osaka/A2701/A270306/27075334/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
192,BU RANJURI TAKAGI,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B193,"" "",""+""),""+"", SUBSTITUTE(F193,"" "",""+"")), ""Link"")","BREAD, SANDWICH, SWEETS",999.0,1500.0,大阪府大阪市西区江戸堀1-5-1,HIGOBASHI,766,https://tabelog.com/en/osaka/A2701/A270102/27002376/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
193,EPAIS,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B194,"" "",""+""),""+"", SUBSTITUTE(F194,"" "",""+"")), ""Link"")","TONKATSU (PORK CUTLET), YOSHOKU (JAPANESE STYLE WESTERN CUISINE), CURRY",2500.0,5500.0,大阪府大阪市北区曽根崎新地1-9-3 ニュー華ビル 3F,KITASHINCHI,725,https://tabelog.com/en/osaka/A2701/A270101/27072441/,"JPY 5,000～JPY 5,999","JPY 2,000～JPY 2,999",5500.0
194,JERATERIA CHIRUKODORO,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B195,"" "",""+""),""+"", SUBSTITUTE(F195,"" "",""+"")), ""Link"")","GELATO,ICE CREAM, CAFE",999.0,2500.0,大阪府大阪市中央区谷町7丁目3-4 新谷町第三ビル114,TANIMACHI 6 CHOME,669,https://tabelog.com/en/osaka/A2701/A270204/27009531/,"JPY 2,000～JPY 2,999",～JPY 999,2500.0
195,NIKUSHOU NAKATA HON TEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B196,"" "",""+""),""+"", SUBSTITUTE(F196,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), STEAK, SHABU SHABU (JAPANESE HOTPOT)",,17500.0,大阪府大阪市中央区難波1-7-16 現代こいさんビル 5F,OSAKA NAMBA,330,https://tabelog.com/en/osaka/A2701/A270202/27001305/,"JPY 15,000～JPY 19,999",-,17500.0
196,AYA MUYA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B197,"" "",""+""),""+"", SUBSTITUTE(F197,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,9000.0,大阪府大阪市福島区福島5-17-39,SHIN FUKUSHIMA,325,https://tabelog.com/en/osaka/A2701/A270108/27001234/,"JPY 8,000～JPY 9,999",-,9000.0
197,LE CANETON,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B198,"" "",""+""),""+"", SUBSTITUTE(F198,"" "",""+"")), ""Link"")",FRENCH,9000.0,17500.0,大阪府大阪市中央区上本町西2-6-23,TANIMACHI 6 CHOME,313,https://tabelog.com/en/osaka/A2701/A270204/27013084/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
198,SOBAKIRI ARABOMPU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B199,"" "",""+""),""+"", SUBSTITUTE(F199,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),1500.0,1500.0,大阪府大阪市北区西天満4-1-11 昭栄ビル南館 1F,NANIWABASHI,281,https://tabelog.com/en/osaka/A2701/A270103/27080059/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
199,LA BECASSE,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B200,"" "",""+""),""+"", SUBSTITUTE(F200,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,大阪府大阪市中央区平野町3-3-9,YODOYABASHI,212,https://tabelog.com/en/osaka/A2701/A270106/27001358/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
200,YAKINIKU KAPPA KAJIOKA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B201,"" "",""+""),""+"", SUBSTITUTE(F201,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,9000.0,大阪府豊中市豊南町東3-5-23,SHONAI,205,https://tabelog.com/en/osaka/A2706/A270601/27023459/,"JPY 8,000～JPY 9,999",-,9000.0
201,DOZO NO,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B202,"" "",""+""),""+"", SUBSTITUTE(F202,"" "",""+"")), ""Link"")","WHALE DISHES, HOT POT, SEAFOOD",,9000.0,大阪府大阪市北区曽根崎新地1-5-6 新地ＶＩＰビル 1F,KITASHINCHI,193,https://tabelog.com/en/osaka/A2701/A270101/27006599/,"JPY 8,000～JPY 9,999",-,9000.0
202,ECCHUU YA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B203,"" "",""+""),""+"", SUBSTITUTE(F203,"" "",""+"")), ""Link"")",SUSHI,,7000.0,大阪府大阪市西成区岸里1丁目4-1,TENGACHAYA,163,https://tabelog.com/en/osaka/A2701/A270406/27018365/,"JPY 6,000～JPY 7,999",-,7000.0
203,TEMPURA OSAKAYA SOTETSU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B204,"" "",""+""),""+"", SUBSTITUTE(F204,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE, SEAFOOD",7000.0,17500.0,大阪府大阪市福島区福島6-8-2 サントビル 1F,FUKUSHIMA,158,https://tabelog.com/en/osaka/A2701/A270108/27093282/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
204,YAKITORI KOKURE,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B205,"" "",""+""),""+"", SUBSTITUTE(F205,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, JAPANESE CUISINE",,7000.0,大阪府大阪市福島区福島1-5-3,FUKUSHIMA,135,https://tabelog.com/en/osaka/A2701/A270108/27114944/,"JPY 6,000～JPY 7,999",-,7000.0
205,TAKO YASU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B206,"" "",""+""),""+"", SUBSTITUTE(F206,"" "",""+"")), ""Link"")",FUGU (PUFFERFISH),25000.0,25000.0,大阪府大阪市港区夕凪1-15-5,ASASHIOBASHI,133,https://tabelog.com/en/osaka/A2701/A270402/27041365/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
206,BAR AUGUSTA TARLOGIE,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B207,"" "",""+""),""+"", SUBSTITUTE(F207,"" "",""+"")), ""Link"")",BAR,,9000.0,大阪府大阪市北区鶴野町2-3 アラカワビル　１Ｆ,OSAKA UMEDA,123,https://tabelog.com/en/osaka/A2701/A270101/27003573/,"JPY 8,000～JPY 9,999",-,9000.0
207,IL POVERO DIAVOLO,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B208,"" "",""+""),""+"", SUBSTITUTE(F208,"" "",""+"")), ""Link"")","ITALIAN, WINE BAR, SEAFOOD",,17500.0,大阪府大阪市浪速区敷津東2-2-1 317号,IMAMIYAEBISU,106,https://tabelog.com/en/osaka/A2701/A270206/27076550/,"JPY 15,000～JPY 19,999",-,17500.0
208,WASHOKU ISHIDU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B209,"" "",""+""),""+"", SUBSTITUTE(F209,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,9000.0,大阪府大阪市西区北堀江1-15-9,NISHIOHASHI,105,https://tabelog.com/en/osaka/A2701/A270201/27096747/,"JPY 8,000～JPY 9,999",-,9000.0
209,RESTAURANT ET PATISSERIE JS,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B210,"" "",""+""),""+"", SUBSTITUTE(F210,"" "",""+"")), ""Link"")","FRENCH, BISTRO, SWEETS",12500.0,12500.0,大阪府大阪市福島区福島2-2-8,SHIN FUKUSHIMA,62,https://tabelog.com/en/osaka/A2701/A270108/27100580/,"JPY 10,000～JPY 14,999","JPY 10,000～JPY 14,999",12500.0
210,ISSHIN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B211,"" "",""+""),""+"", SUBSTITUTE(F211,"" "",""+"")), ""Link"")",FUGU (PUFFERFISH),,35000.0,大阪府豊中市寺内2-2-3,RYOKUCHI KOEN,58,https://tabelog.com/en/osaka/A2706/A270601/27033835/,"JPY 30,000～JPY 39,999",-,35000.0
211,KODAN TENMABASHI,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B212,"" "",""+""),""+"", SUBSTITUTE(F212,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE",,12500.0,大阪府大阪市中央区石町2-3-14,TEMMABASHI,54,https://tabelog.com/en/osaka/A2701/A270104/27087500/,"JPY 10,000～JPY 14,999",-,12500.0
212,KYUUYAMU TETSUDOU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B213,"" "",""+""),""+"", SUBSTITUTE(F213,"" "",""+"")), ""Link"")",CURRY,1500.0,1500.0,大阪府大阪市北区梅田3-1-3 ルクアイーレ B2Fバルチカ,OSAKA,2215,https://tabelog.com/en/osaka/A2701/A270101/27084538/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
213,SOUDAI SHOU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B214,"" "",""+""),""+"", SUBSTITUTE(F214,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,大阪府大阪市北区浮田2-4-16,TENJIMBASHISUJI ROKUCHOME,1946,https://tabelog.com/en/osaka/A2701/A270103/27003383/,～JPY 999,～JPY 999,999.0
214,FUKUTARO U HON TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B215,"" "",""+""),""+"", SUBSTITUTE(F215,"" "",""+"")), ""Link"")","OKONOMIYAKI (JAPANESE SAVORY PANCAKE), TEPPANYAKI, STEAK",1500.0,2500.0,大阪府大阪市中央区千日前2-3-17,KINTETSU NIPPOMBASHI,1816,https://tabelog.com/en/osaka/A2701/A270202/27002665/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
215,ODORU UDON UMEDA TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B216,"" "",""+""),""+"", SUBSTITUTE(F216,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), TEMPURA",,999.0,大阪府大阪市北区梅田1-1 駅前第３ビル　Ｂ２Ｆ,HIGASHI UMEDA,1786,https://tabelog.com/en/osaka/A2701/A270101/27015312/,～JPY 999,-,999.0
216,IKARETA NU-DORU FISSHU TONZU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B217,"" "",""+""),""+"", SUBSTITUTE(F217,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN, SOUPLESS DANDAN NOODLES",1500.0,1500.0,大阪府大阪市西区新町1-25-18 レナジア新町ビル 1F,NISHIOHASHI,1415,https://tabelog.com/en/osaka/A2701/A270201/27101904/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
217,UMEDA MIX JUICE HONTEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B218,"" "",""+""),""+"", SUBSTITUTE(F218,"" "",""+"")), ""Link"")",JUICE STAND,999.0,999.0,大阪府大阪市北区梅田3 大阪駅前地下街6号,OSAKA UMEDA,1401,https://tabelog.com/en/osaka/A2701/A270101/27013772/,～JPY 999,～JPY 999,999.0
218,RAKU NIJIN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B219,"" "",""+""),""+"", SUBSTITUTE(F219,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,大阪府大阪市北区浪花町4-22 藤ビル　１Ｆ,TENJIMBASHISUJI ROKUCHOME,1254,https://tabelog.com/en/osaka/A2701/A270103/27000534/,～JPY 999,～JPY 999,999.0
219,KAM BUKURO,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B220,"" "",""+""),""+"", SUBSTITUTE(F220,"" "",""+"")), ""Link"")","JAPANESE SWEETS, SWEETS, SHAVED ICE (SNOW CONE)",999.0,1500.0,大阪府堺市堺区新在家町東1-2-1,TERAJICHO,1138,https://tabelog.com/en/osaka/A2705/A270501/27001078/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
220,MENYA TSUMUGU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B221,"" "",""+""),""+"", SUBSTITUTE(F221,"" "",""+"")), ""Link"")","RAMEN, DONBURI (RICE BOWL)",1500.0,,大阪府茨木市宇野辺2-1-24,UNOBE,1044,https://tabelog.com/en/osaka/A2706/A270604/27064537/,-,"JPY 1,000～JPY 1,999",1500.0
221,RODDA GROUP,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B222,"" "",""+""),""+"", SUBSTITUTE(F222,"" "",""+"")), ""Link"")","SRI LANKAN, CURRY, ASIAN CUISINE, ETHNIC CUISINE",1500.0,2500.0,大阪府大阪市西区千代崎1-23-9 桜ビル2号 1F,DOME MAE CHIYOZAKI,882,https://tabelog.com/en/osaka/A2701/A270401/27056190/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
222,TOMPITO TORI NO KOU RYUU MASU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B223,"" "",""+""),""+"", SUBSTITUTE(F223,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市都島区中野町5-9-5,SAKURANOMIYA,864,https://tabelog.com/en/osaka/A2701/A270304/27015801/,～JPY 999,～JPY 999,999.0
223,MOCHI SHOU SHIDUKU SHIN MACHI TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B224,"" "",""+""),""+"", SUBSTITUTE(F224,"" "",""+"")), ""Link"")","JAPANESE SWEETS, DAIFUKU, CAFE",1500.0,,大阪府大阪市西区新町1-17-17 新町ハウス 1F,NISHIOHASHI,847,https://tabelog.com/en/osaka/A2701/A270201/27024632/,-,"JPY 1,000～JPY 1,999",1500.0
224,DE TOUT PAINDUCE EKIMARUSHIE OOSAKA TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B225,"" "",""+""),""+"", SUBSTITUTE(F225,"" "",""+"")), ""Link"")","BREAD, SANDWICH, BAGEL",,999.0,大阪府大阪市北区梅田3-1-1 エキマルシェ大阪 1F,OSAKA UMEDA,810,https://tabelog.com/en/osaka/A2701/A270101/27068845/,～JPY 999,-,999.0
225,KAKAO SAMPAKA DAIMARU UMEDA TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B226,"" "",""+""),""+"", SUBSTITUTE(F226,"" "",""+"")), ""Link"")","CHOCOLATE, CAFE",1500.0,1500.0,大阪府大阪市北区梅田3-1-1 大丸梅田店 7F,OSAKA UMEDA,756,https://tabelog.com/en/osaka/A2701/A270101/27055936/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
226,UDON UBARA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B227,"" "",""+""),""+"", SUBSTITUTE(F227,"" "",""+"")), ""Link"")",UDON (WHEAT NOODLES),1500.0,,大阪府大阪市天王寺区東高津町9-19,OSAKA UEHOMMACHI,715,https://tabelog.com/en/osaka/A2701/A270205/27060219/,-,"JPY 1,000～JPY 1,999",1500.0
227,BOULANGERIE GOUT,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B228,"" "",""+""),""+"", SUBSTITUTE(F228,"" "",""+"")), ""Link"")","BREAD, SANDWICH",,999.0,大阪府大阪市中央区安堂寺町1-3-5 キャピトル安堂寺 1F,TANIMACHI 6 CHOME,657,https://tabelog.com/en/osaka/A2701/A270204/27014650/,～JPY 999,-,999.0
228,NYU BEIBU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B229,"" "",""+""),""+"", SUBSTITUTE(F229,"" "",""+"")), ""Link"")","TONKATSU (PORK CUTLET), DINING BAR",1500.0,3500.0,大阪府大阪市中央区内本町2-3-8 ダイヤパレスビル 1F,TANIMACHI 4 CHOME,608,https://tabelog.com/en/osaka/A2701/A270104/27121557/,"JPY 3,000～JPY 3,999","JPY 1,000～JPY 1,999",3500.0
229,YAMABUKIYA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B230,"" "",""+""),""+"", SUBSTITUTE(F230,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), CURRY UDON",999.0,999.0,大阪府豊中市岡上の町2-2-5,TOYONAKA,575,https://tabelog.com/en/osaka/A2706/A270601/27069779/,～JPY 999,～JPY 999,999.0
230,DIAMOND BIRYANI,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B231,"" "",""+""),""+"", SUBSTITUTE(F231,"" "",""+"")), ""Link"")","INDIAN, ASIAN CUISINE, ETHNIC CUISINE, INDIAN CURRY",1500.0,1500.0,大阪府大阪市北区中津3-17-2,NAKATSU,516,https://tabelog.com/en/osaka/A2701/A270101/27095755/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
231,UDON YUKINO,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B232,"" "",""+""),""+"", SUBSTITUTE(F232,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), CURRY UDON, DEEP-FRIED FOODS",999.0,,大阪府大阪市東住吉区山坂3-10-14,NISHITANABE,509,https://tabelog.com/en/osaka/A2701/A270405/27000574/,-,～JPY 999,999.0
232,SHAN TAO,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B233,"" "",""+""),""+"", SUBSTITUTE(F233,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",7000.0,17500.0,大阪府大阪市北区梅田2-5-25 ザ・リッツ・カールトン大阪 5F,NISHI UMEDA,389,https://tabelog.com/en/osaka/A2701/A270101/27000699/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
233,KYOUSHO RAN HON TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B234,"" "",""+""),""+"", SUBSTITUTE(F234,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,7000.0,大阪府大阪市都島区片町2-11-22 京橋ROOBO 4F,KYOBASHI,383,https://tabelog.com/en/osaka/A2701/A270107/27090232/,"JPY 6,000～JPY 7,999",-,7000.0
234,TSUMA GARI DAIMARU UMEDA TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B235,"" "",""+""),""+"", SUBSTITUTE(F235,"" "",""+"")), ""Link"")",SWEETS,,1500.0,大阪府大阪市北区梅田3-1-1 大丸梅田店 B1F 西,OSAKA UMEDA,376,https://tabelog.com/en/osaka/A2701/A270101/27003482/,"JPY 1,000～JPY 1,999",-,1500.0
235,YASU BEE,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B236,"" "",""+""),""+"", SUBSTITUTE(F236,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,5500.0,大阪府大阪市此花区西九条3-11-18,NISHI KUJO,325,https://tabelog.com/en/osaka/A2701/A270401/27000791/,"JPY 5,000～JPY 5,999",-,5500.0
236,SUMI YAKI KOUBOU GEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B237,"" "",""+""),""+"", SUBSTITUTE(F237,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN), MIZUTAKI",,7000.0,大阪府大阪市福島区福島7-13-7 福島ビル北館　1F,FUKUSHIMA,324,https://tabelog.com/en/osaka/A2701/A270108/27049377/,"JPY 6,000～JPY 7,999",-,7000.0
237,LA FÊTE HIRAMATSU,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B238,"" "",""+""),""+"", SUBSTITUTE(F238,"" "",""+"")), ""Link"")","FRENCH, INNOVATIVE",5500.0,12500.0,大阪府大阪市北区中之島2-3-18 中之島フェスティバルタワー 37F,WATANABEBASHI,323,https://tabelog.com/en/osaka/A2701/A270102/27069204/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0
238,LUMIERE,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B239,"" "",""+""),""+"", SUBSTITUTE(F239,"" "",""+"")), ""Link"")","FRENCH, VEGETABLE DISHES, YOSHOKU (JAPANESE STYLE WESTERN CUISINE)",12500.0,17500.0,大阪府大阪市中央区東心斎橋1-19-15 ＵＮＡＧＩＤＡＮＩ－ＢＬＯＣＫ　３Ｆ,SHINSAIBASHI,316,https://tabelog.com/en/osaka/A2701/A270201/27009418/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
239,SUMIBI YAKITORI IKOKA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B240,"" "",""+""),""+"", SUBSTITUTE(F240,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN), JAPANESE CUISINE",,7000.0,大阪府大阪市中央区大手通3-3-3,SAKAISUJI HOMMACHI,275,https://tabelog.com/en/osaka/A2701/A270106/27092595/,"JPY 6,000～JPY 7,999",-,7000.0
240,KAMAYAKI STEAK FUKUDA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B241,"" "",""+""),""+"", SUBSTITUTE(F241,"" "",""+"")), ""Link"")","STEAK, TEPPANYAKI, FRENCH",,25000.0,大阪府大阪市北区曽根崎新地1-2-10 北新地鈴木第3ビル 2F,KITASHINCHI,198,https://tabelog.com/en/osaka/A2701/A270101/27095105/,"JPY 20,000～JPY 29,999",-,25000.0
