Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
470,RAMEN KOUBOU UOCCHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B471,"" "",""+""),""+"", SUBSTITUTE(F471,"" "",""+"")), ""Link"")",RAMEN,1500.0,,北海道釧路市幸町13-1 釧路丹頂市場内,KUSHIRO,337,https://tabelog.com/en/hokkaido/A0112/A011201/1007709/,-,"JPY 1,000～JPY 1,999",1500.0
471,SAN KA TEI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B472,"" "",""+""),""+"", SUBSTITUTE(F472,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), KOREAN COLD NOODLES",999.0,3500.0,北海道札幌市白石区中央1条4丁目3-35,HIGASHI SAPPORO,335,https://tabelog.com/en/hokkaido/A0101/A010301/1028834/,"JPY 3,000～JPY 3,999",～JPY 999,3500.0
472,NUIYU JAPONEZU TOKUICHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B473,"" "",""+""),""+"", SUBSTITUTE(F473,"" "",""+"")), ""Link"")",RAMEN,1500.0,,北海道札幌市中央区北11条西22-1-26 卸売センター 万歳市場 1F,NIJUYONKEN,327,https://tabelog.com/en/hokkaido/A0101/A010105/1073732/,-,"JPY 1,000～JPY 1,999",1500.0
473,SHINOYA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B474,"" "",""+""),""+"", SUBSTITUTE(F474,"" "",""+"")), ""Link"")","SOBA (BUCKWHEAT NOODLES), TEMPURA, NIHONSHU (JAPANESE SAKE)",1500.0,1500.0,北海道札幌市中央区南二条西12-323-10 リナパートナーズ南2条 1F,CHUO KUYAKUSHO MAE,322,https://tabelog.com/en/hokkaido/A0101/A010102/1000278/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
474,TOWAI RAITO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B475,"" "",""+""),""+"", SUBSTITUTE(F475,"" "",""+"")), ""Link"")","YOSHOKU (JAPANESE STYLE WESTERN CUISINE), HAMBURGER STEAK, CURRY",1500.0,1500.0,北海道札幌市清田区北野7条2丁目11-25,NANGO JUHATCHOME,309,https://tabelog.com/en/hokkaido/A0101/A010304/1005175/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
475,HARUICHIYA SANDAIME MENJUKU HON TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B476,"" "",""+""),""+"", SUBSTITUTE(F476,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,北海道札幌市豊平区美園11条6-1,MISONO,302,https://tabelog.com/en/hokkaido/A0101/A010303/1028192/,～JPY 999,～JPY 999,999.0
476,SAPPORO SU-PU KARE SEMMON TENESU PA-ITOU HACHIKENSOHONTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B477,"" "",""+""),""+"", SUBSTITUTE(F477,"" "",""+"")), ""Link"")","SOUP CURRY, CAFE, VEGETABLE DISHES",1500.0,1500.0,北海道札幌市西区八軒5条西1-2-32 パレスチャギヒラ 1F,HACHIKEN,298,https://tabelog.com/en/hokkaido/A0101/A010204/1009667/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
477,ENIWA OTON SHOKUDOU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B478,"" "",""+""),""+"", SUBSTITUTE(F478,"" "",""+"")), ""Link"")",RAMEN,999.0,,北海道恵庭市漁町13,ENIWA,297,https://tabelog.com/en/hokkaido/A0107/A010703/1009164/,-,～JPY 999,999.0
478,MENYA ICHI ROKU KYUU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B479,"" "",""+""),""+"", SUBSTITUTE(F479,"" "",""+"")), ""Link"")",RAMEN,999.0,,北海道札幌市中央区南16条西9丁目1-1 松名ビル1F,SEISYUGAKUEN MAE,284,https://tabelog.com/en/hokkaido/A0101/A010104/1049322/,-,～JPY 999,999.0
479,MARUTAKA RAMEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B480,"" "",""+""),""+"", SUBSTITUTE(F480,"" "",""+"")), ""Link"")","RAMEN, BUTA-DON (PORK BOWL)",999.0,999.0,北海道札幌市北区北十一条西4-1-28 三上コーポ　1Ｆ,KITA JUNI JO,268,https://tabelog.com/en/hokkaido/A0101/A010201/1001347/,～JPY 999,～JPY 999,999.0
480,YONDAIMEMENDOKORO YUUJI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B481,"" "",""+""),""+"", SUBSTITUTE(F481,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,北海道札幌市北区新琴似8条8丁目1-1,SHIN KOTONI,264,https://tabelog.com/en/hokkaido/A0101/A010201/1030914/,～JPY 999,～JPY 999,999.0
481,TOKOUAN HIGASHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B482,"" "",""+""),""+"", SUBSTITUTE(F482,"" "",""+"")), ""Link"")","RAMEN, KATSU-DON (PORK CUTLET BOWL), DONBURI (RICE BOWL)",999.0,999.0,北海道札幌市東区北10条東4-2-51,KITA JUSANJO HIGASHI,256,https://tabelog.com/en/hokkaido/A0101/A010202/1057438/,～JPY 999,～JPY 999,999.0
482,YAKIDANGO GINGETSU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B483,"" "",""+""),""+"", SUBSTITUTE(F483,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,999.0,北海道函館市湯川町2丁目22-5,YUNOKAWA ONSEN,233,https://tabelog.com/en/hokkaido/A0105/A010501/1006102/,～JPY 999,-,999.0
483,BANDOU KOHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B484,"" "",""+""),""+"", SUBSTITUTE(F484,"" "",""+"")), ""Link"")","CAFE, TRADITIONAL CAFÉ",999.0,999.0,北海道札幌市中央区大通西11丁目4-190 橋本ビル 1F,CHUO KUYAKUSHO MAE,230,https://tabelog.com/en/hokkaido/A0101/A010102/1002237/,～JPY 999,～JPY 999,999.0
484,UNAMEI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B485,"" "",""+""),""+"", SUBSTITUTE(F485,"" "",""+"")), ""Link"")",UNAGI (EEL),3500.0,4500.0,北海道札幌市中央区北1条西27丁目3-1,MARUYAMA KOEN,220,https://tabelog.com/en/hokkaido/A0101/A010105/1004339/,"JPY 4,000～JPY 4,999","JPY 3,000～JPY 3,999",4500.0
485,CHUUKASOBA USAGI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B486,"" "",""+""),""+"", SUBSTITUTE(F486,"" "",""+"")), ""Link"")",RAMEN,999.0,,北海道札幌市北区北27条西3-4-7 のりたマンション 1F,KITA NIJUYO JO,218,https://tabelog.com/en/hokkaido/A0101/A010201/1043647/,-,～JPY 999,999.0
486,TORITON HIRAGISHI TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B487,"" "",""+""),""+"", SUBSTITUTE(F487,"" "",""+"")), ""Link"")",KAITEN SUSHI (CONVEYOR BELT SUSHI),2500.0,2500.0,北海道札幌市豊平区平岸2条15丁目4-23,MINAMI HIRAGISHI,203,https://tabelog.com/en/hokkaido/A0101/A010303/1004080/,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",2500.0
487,TAMURA GANTAROU SHOUTEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B488,"" "",""+""),""+"", SUBSTITUTE(F488,"" "",""+"")), ""Link"")",SEAFOOD,7000.0,,北海道積丹郡積丹町美国町船澗132-1,-,201,https://tabelog.com/en/hokkaido/A0106/A010602/1038639/,-,"JPY 6,000～JPY 7,999",7000.0
488,HOKUZAN RYUU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B489,"" "",""+""),""+"", SUBSTITUTE(F489,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,北海道札幌市北区麻生町2-4-8,ASABU,191,https://tabelog.com/en/hokkaido/A0101/A010201/1000468/,～JPY 999,～JPY 999,999.0
489,RAM,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B490,"" "",""+""),""+"", SUBSTITUTE(F490,"" "",""+"")), ""Link"")","GENGHIS KHAN (BBQ RUM), YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,3500.0,北海道札幌市中央区南7条西4 菅原ビル　１Ｆ,HIGASHI HONGANJI MAE,190,https://tabelog.com/en/hokkaido/A0101/A010103/1002294/,"JPY 3,000～JPY 3,999",-,3500.0
490,GYOUZA SUGURUYA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B491,"" "",""+""),""+"", SUBSTITUTE(F491,"" "",""+"")), ""Link"")",DUMPLINGS,,3500.0,北海道札幌市中央区南6条西3丁目 ニュー公楽１階,HOSUI SUSUKINO,180,https://tabelog.com/en/hokkaido/A0101/A010103/1006201/,"JPY 3,000～JPY 3,999",-,3500.0
491,NOBUSHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B492,"" "",""+""),""+"", SUBSTITUTE(F492,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), HORUMON (BBQ OFFEL)",,5500.0,北海道札幌市中央区南6条西3 TAKARA63ビル 2F,HOSUI SUSUKINO,179,https://tabelog.com/en/hokkaido/A0101/A010103/1047421/,"JPY 5,000～JPY 5,999",-,5500.0
492,MENDOKORO TAKEICHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B493,"" "",""+""),""+"", SUBSTITUTE(F493,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,北海道札幌市豊平区豊平4条3丁目1-1,GAKUEN MAE,177,https://tabelog.com/en/hokkaido/A0101/A010303/1054179/,～JPY 999,～JPY 999,999.0
493,UNI MURAKAMI HAKODATE EKIMAE TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B494,"" "",""+""),""+"", SUBSTITUTE(F494,"" "",""+"")), ""Link"")","SEAFOOD, CREATIVE, IZAKAYA (TAVERN)",4500.0,7000.0,北海道函館市若松町7-1,HAKODATE EKI MAE,170,https://tabelog.com/en/hokkaido/A0105/A010501/1063123/,"JPY 6,000～JPY 7,999","JPY 4,000～JPY 4,999",7000.0
494,FRENCH PANDA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B495,"" "",""+""),""+"", SUBSTITUTE(F495,"" "",""+"")), ""Link"")","BISTRO, WINE BAR",,3500.0,北海道札幌市中央区南3西3-3 G-DINING B1,TANUKIKOJI,163,https://tabelog.com/en/hokkaido/A0101/A010103/1037319/,"JPY 3,000～JPY 3,999",-,3500.0
495,TEISUTHINGUBA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B496,"" "",""+""),""+"", SUBSTITUTE(F496,"" "",""+"")), ""Link"")",BAR,1500.0,1500.0,北海道余市郡余市町黒川町7-6 ニッカウヰスキー余市蒸溜所 ニッカミュージアム,YOICHI,160,https://tabelog.com/en/hokkaido/A0106/A010602/1028211/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
496,ELM GARDEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B497,"" "",""+""),""+"", SUBSTITUTE(F497,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD",4500.0,12500.0,北海道札幌市中央区南十三条西23-5-10,NISHISEN JUYO JO,158,https://tabelog.com/en/hokkaido/A0101/A010104/1000626/,"JPY 10,000～JPY 14,999","JPY 4,000～JPY 4,999",12500.0
497,SUMIYAKI JINGISUKAN YAMAKA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B498,"" "",""+""),""+"", SUBSTITUTE(F498,"" "",""+"")), ""Link"")","GENGHIS KHAN (BBQ RUM), YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,5500.0,北海道札幌市中央区南六条西4-1 プラザ6・4ビル 1F,SUSUKINO,158,https://tabelog.com/en/hokkaido/A0101/A010103/1002528/,"JPY 5,000～JPY 5,999",-,5500.0
498,SHIRO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B499,"" "",""+""),""+"", SUBSTITUTE(F499,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), WINE BAR",,12500.0,北海道札幌市中央区南四条西24-1-24,MARUYAMA KOEN,154,https://tabelog.com/en/hokkaido/A0101/A010105/1002175/,"JPY 10,000～JPY 14,999",-,12500.0
499,LE GENTILHOMME,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B500,"" "",""+""),""+"", SUBSTITUTE(F500,"" "",""+"")), ""Link"")",FRENCH,5500.0,12500.0,北海道札幌市中央区南四条西8-2-1 サンプラ－ザ札幌　１Ｆ,SHISEIKAN SHOGAKKO MAE,152,https://tabelog.com/en/hokkaido/A0101/A010103/1000009/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0
500,IZAKAYA KUSACHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B501,"" "",""+""),""+"", SUBSTITUTE(F501,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), CRAB",,7000.0,北海道札幌市中央区南三条西4 南３西４ビル　７F,TANUKIKOJI,139,https://tabelog.com/en/hokkaido/A0101/A010103/1009014/,"JPY 6,000～JPY 7,999",-,7000.0
501,SAPPORO SOUP CURRY DIP,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B502,"" "",""+""),""+"", SUBSTITUTE(F502,"" "",""+"")), ""Link"")",SOUP CURRY,1500.0,2500.0,北海道札幌市北区北二十九条西4-2-1 ファミール札幌 110,KITA SANJUYO JO,136,https://tabelog.com/en/hokkaido/A0101/A010201/1055946/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
502,HEY MEAT,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B503,"" "",""+""),""+"", SUBSTITUTE(F503,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), GENGHIS KHAN (BBQ RUM)",,5500.0,北海道札幌市中央区南3条西3-3-2 第2タムラビル 1F,TANUKIKOJI,123,https://tabelog.com/en/hokkaido/A0101/A010103/1066915/,"JPY 5,000～JPY 5,999",-,5500.0
503,CURRY TAMASII DESTROYER,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B504,"" "",""+""),""+"", SUBSTITUTE(F504,"" "",""+"")), ""Link"")",SOUP CURRY,1500.0,1500.0,北海道札幌市北区北14条西3-1-31 総業第5ハイム 1F,KITA JUNI JO,120,https://tabelog.com/en/hokkaido/A0101/A010201/1061471/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
504,RUKO KKU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B505,"" "",""+""),""+"", SUBSTITUTE(F505,"" "",""+"")), ""Link"")","CHICKEN DISHES, SHOCHU (JAPANESE SPIRITS)",,4500.0,北海道札幌市中央区南4条西1-4,HOSUI SUSUKINO,108,https://tabelog.com/en/hokkaido/A0101/A010103/1044227/,"JPY 4,000～JPY 4,999",-,4500.0
505,RANFAN KI REEVU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B506,"" "",""+""),""+"", SUBSTITUTE(F506,"" "",""+"")), ""Link"")",FRENCH,9000.0,12500.0,北海道札幌市東区モエレ沼公園 モエレ沼公園　ガラスのピラミッド,-,106,https://tabelog.com/en/hokkaido/A0101/A010202/1000675/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0
506,SUSHI UOICHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B507,"" "",""+""),""+"", SUBSTITUTE(F507,"" "",""+"")), ""Link"")",SUSHI,7000.0,12500.0,北海道札幌市中央区南四条西5-8-1 F45ビル 1F,SHISEIKAN SHOGAKKO MAE,105,https://tabelog.com/en/hokkaido/A0101/A010103/1071627/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
507,YAKINIKU SANSHIROU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B508,"" "",""+""),""+"", SUBSTITUTE(F508,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), GENGHIS KHAN (BBQ RUM)",,3500.0,北海道小樽市花園1-9-2,OTARU,105,https://tabelog.com/en/hokkaido/A0106/A010601/1031263/,"JPY 3,000～JPY 3,999",-,3500.0
508,CAN CUN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B509,"" "",""+""),""+"", SUBSTITUTE(F509,"" "",""+"")), ""Link"")",SOUP CURRY,1500.0,1500.0,北海道札幌市中央区南2条東6-5 朝日プラザ一条橋 1F,BUS CENTER MAE,104,https://tabelog.com/en/hokkaido/A0101/A010102/1062792/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
509,TAISHU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B510,"" "",""+""),""+"", SUBSTITUTE(F510,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",,12500.0,北海道札幌市中央区南五条西2 オークラビル　５Ｆ,HOSUI SUSUKINO,103,https://tabelog.com/en/hokkaido/A0101/A010103/1002879/,"JPY 10,000～JPY 14,999",-,12500.0
510,GYUUNO ISHIZAKI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B511,"" "",""+""),""+"", SUBSTITUTE(F511,"" "",""+"")), ""Link"")","SUKIYAKI, SHABU SHABU (JAPANESE HOTPOT)",,12500.0,北海道札幌市中央区南3条西3丁目 Ｇダイニング札幌ビル　3階,SUSUKINO,85,https://tabelog.com/en/hokkaido/A0101/A010103/1002914/,"JPY 10,000～JPY 14,999",-,12500.0
511,FUNGI DOU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B512,"" "",""+""),""+"", SUBSTITUTE(F512,"" "",""+"")), ""Link"")","ITALIAN, PASTA",1500.0,7000.0,北海道札幌市中央区南3条西6-10-4 2F,SHISEIKAN SHOGAKKO MAE,80,https://tabelog.com/en/hokkaido/A0101/A010103/1058341/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0
512,SUSHI MATSUMOTO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B513,"" "",""+""),""+"", SUBSTITUTE(F513,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, NIHONSHU (JAPANESE SAKE)",,17500.0,北海道札幌市中央区南5条西3-8 N・グランデビル B1F,SUSUKINO,76,https://tabelog.com/en/hokkaido/A0101/A010103/1046866/,"JPY 15,000～JPY 19,999",-,17500.0
513,SAPPORO KAISENDON SEMMONTEN SUSHI DONBURI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B514,"" "",""+""),""+"", SUBSTITUTE(F514,"" "",""+"")), ""Link"")",KAISEN-DON (SEAFOOD BOWL),1500.0,2500.0,北海道札幌市中央区南3条西5-24 からくさホテル 1F,SHISEIKAN SHOGAKKO MAE,76,https://tabelog.com/en/hokkaido/A0101/A010103/1077231/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
514,YOUSHOKU KONO YOSHI SEIDAKU KITANO TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B515,"" "",""+""),""+"", SUBSTITUTE(F515,"" "",""+"")), ""Link"")","YOSHOKU (JAPANESE STYLE WESTERN CUISINE), HAMBURGER STEAK, STEAK",1500.0,2500.0,北海道札幌市清田区北野7条2-5-5 第2おおたビル 1F,NANGO JUHATCHOME,72,https://tabelog.com/en/hokkaido/A0101/A010301/1070618/,"JPY 2,000～JPY 2,999","JPY 1,000～JPY 1,999",2500.0
515,KONA KARA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B516,"" "",""+""),""+"", SUBSTITUTE(F516,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), SEAFOOD, JAPANESE CUISINE",,7000.0,北海道札幌市中央区北二条西3 イシガキビル 2F,SAPPORO,64,https://tabelog.com/en/hokkaido/A0101/A010101/1007831/,"JPY 6,000～JPY 7,999",-,7000.0
516,LEANN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B517,"" "",""+""),""+"", SUBSTITUTE(F517,"" "",""+"")), ""Link"")","FRENCH, BISTRO",3500.0,9000.0,北海道旭川市宮下通7-2399-1 明治屋ビル 3F,ASAHIKAWA,60,https://tabelog.com/en/hokkaido/A0104/A010401/1057561/,"JPY 8,000～JPY 9,999","JPY 3,000～JPY 3,999",9000.0
517,HAKODATE OONUMA TSURUGA RIZO-TO EPUI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B518,"" "",""+""),""+"", SUBSTITUTE(F518,"" "",""+"")), ""Link"")","RYOKAN, CREATIVE",999.0,17500.0,北海道亀田郡七飯町大沼町85-9,ONUMAKOEN,57,https://tabelog.com/en/hokkaido/A0105/A010502/1053801/,"JPY 15,000～JPY 19,999",～JPY 999,17500.0
518,ZIO VITTORIO,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B519,"" "",""+""),""+"", SUBSTITUTE(F519,"" "",""+"")), ""Link"")","ITALIAN, PASTA, PIZZA",1500.0,7000.0,北海道札幌市中央区宮の森3条10丁目3-3 宮の森ステータスビル 1F,NISHI NIJUHATCHOME,54,https://tabelog.com/en/hokkaido/A0101/A010105/1037268/,"JPY 6,000～JPY 7,999","JPY 1,000～JPY 1,999",7000.0
519,RA SARAMANDORU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B520,"" "",""+""),""+"", SUBSTITUTE(F520,"" "",""+"")), ""Link"")","FRENCH, BISTRO",,7000.0,北海道札幌市中央区南二条西7-6-2 南2条ビル 1Ｆ,NISHI HATCHOME,54,https://tabelog.com/en/hokkaido/A0101/A010103/1033988/,"JPY 6,000～JPY 7,999",-,7000.0
520,TATEOKA TAKESHI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B521,"" "",""+""),""+"", SUBSTITUTE(F521,"" "",""+"")), ""Link"")",FRENCH,,25000.0,北海道札幌市中央区南3条西2 KT3条ビル 1F,SUSUKINO,51,https://tabelog.com/en/hokkaido/A0101/A010103/1054095/,"JPY 20,000～JPY 29,999",-,25000.0
521,SUSHIDOKORO KEIJI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B522,"" "",""+""),""+"", SUBSTITUTE(F522,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",,12500.0,北海道札幌市中央区南3条西3-1 プレイタウンふじヰビル 1F,TANUKIKOJI,42,https://tabelog.com/en/hokkaido/A0101/A010103/1053322/,"JPY 10,000～JPY 14,999",-,12500.0
522,RUDE PA,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B523,"" "",""+""),""+"", SUBSTITUTE(F523,"" "",""+"")), ""Link"")","BISTRO, FRENCH, DINING BAR",,12500.0,北海道札幌市中央区南三条西4丁目 カミヤビル 3F,TANUKIKOJI,40,https://tabelog.com/en/hokkaido/A0101/A010103/1026653/,"JPY 10,000～JPY 14,999",-,12500.0
523,MEZONDO ASSHURERIDAN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B524,"" "",""+""),""+"", SUBSTITUTE(F524,"" "",""+"")), ""Link"")",FRENCH,,25000.0,北海道札幌市中央区円山西町1丁目6-1,MARUYAMA KOEN,40,https://tabelog.com/en/hokkaido/A0101/A010105/1008428/,"JPY 20,000～JPY 29,999",-,25000.0
524,SUSHI AOI,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B525,"" "",""+""),""+"", SUBSTITUTE(F525,"" "",""+"")), ""Link"")",SUSHI,,25000.0,北海道札幌市中央区南5条西4 ニュー美松ビル 1F,SUSUKINO,38,https://tabelog.com/en/hokkaido/A0101/A010103/1058734/,"JPY 20,000～JPY 29,999",-,25000.0
525,SUSHI WATANABE SAPPORO TEN,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B526,"" "",""+""),""+"", SUBSTITUTE(F526,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",25000.0,25000.0,北海道札幌市中央区南六条西4-1 プラザ6・4ビル 6F,SUSUKINO,37,https://tabelog.com/en/hokkaido/A0101/A010103/1073252/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
526,NAGI MARU,3.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B527,"" "",""+""),""+"", SUBSTITUTE(F527,"" "",""+"")), ""Link"")","ITALIAN, FRENCH, CREATIVE",,4500.0,北海道札幌市中央区南四条西4-13-2 第5グリーンビル 4F,SUSUKINO,37,https://tabelog.com/en/hokkaido/A0101/A010102/1072138/,"JPY 4,000～JPY 4,999",-,4500.0
